gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,6.155482,431,2647.605
ENSMUSG00000000003,Pbsn,0,0,500
ENSMUSG00000000028,Cdc45,0.282322,10,1339.3517054285533
ENSMUSG00000000037,Scml2,0.247142,2,306
ENSMUSG00000000049,Apoh,9.779467,292.146,1129.596
ENSMUSG00000000056,Narf,1.914888,229,4521.996
ENSMUSG00000000058,Cav2,2.515343,65,977.1340000000001
ENSMUSG00000000078,Klf6,3.423705,288,3180.784
ENSMUSG00000000085,Scmh1,1.7925309999999999,81,1708.662860929602
ENSMUSG00000000088,Cox5a,25.112439,289,435.1578319440019
ENSMUSG00000000093,Tbx2,0.295635,38,4860.335
ENSMUSG00000000094,Tbx4,0,0,2735
ENSMUSG00000000103,Zfy2,0,0,2525
ENSMUSG00000000120,Ngfr,0.069411,7,3813.378
ENSMUSG00000000125,Wnt3,0.048429,4,3123.179
ENSMUSG00000000126,Wnt9a,0.248034,22,3353.902
ENSMUSG00000000127,Fer,0.40386099999999997,35,3276.984205308262
ENSMUSG00000000131,Xpo6,2.2707450000000002,188,3130.599925249202
ENSMUSG00000000134,Tfe3,1.0917169999999998,104,3602.14660418222
ENSMUSG00000000142,Axin2,0.494462,43,3288.317576501329
ENSMUSG00000000148,Brat1,0.867077,81.001,3532.363401562953
ENSMUSG00000000149,Gna12,2.580503,249,3648.657
ENSMUSG00000000154,Slc22a18,2.8674729999999995,82.009,1081.4270679462372
ENSMUSG00000000157,Itgb2l,0.014917,1,2534.814
ENSMUSG00000000159,Igsf5,2.480232,102,1555.055237042341
ENSMUSG00000000167,Pih1d2,0.053957,2,1401.594
ENSMUSG00000000168,Dlat,2.141352,215,3796.545
ENSMUSG00000000171,Sdhd,12.089877,307,960.184
ENSMUSG00000000182,Fgf23,0,0,1508
ENSMUSG00000000183,Fgf6,0,0,4351
ENSMUSG00000000184,Ccnd2,6.194488,962,5872.29192723079
ENSMUSG00000000194,Gpr107,1.581753,238,5689.527748602973
ENSMUSG00000000197,Nalcn,0.09145,14,5788.683784997266
ENSMUSG00000000202,Btbd17,0.068296,4,2214.624
ENSMUSG00000000204,Slfn4,0.022952,2,3294.902
ENSMUSG00000000214,Th,0.030957,1,1221.462
ENSMUSG00000000215,Ins2,997.1021430000001,5746.787,217.9335240480483
ENSMUSG00000000216,Scnn1g,0.09917,8,3050.338
ENSMUSG00000000223,Drp2,0.010012,2,7553.753
ENSMUSG00000000244,Tspan32,0.12015100000000001,5,1573.5396784296427
ENSMUSG00000000247,Lhx2,0.019828,1,1907.0120000000002
ENSMUSG00000000248,Clec2g,0,0,1012.8333333333334
ENSMUSG00000000253,Gmpr,0.300194,5,629.8059960858644
ENSMUSG00000000263,Glra1,0,0,1768.6666666666667
ENSMUSG00000000266,Mid2,1.103397,109,3735.3626523572207
ENSMUSG00000000275,Trim25,1.413176,229,6127.413
ENSMUSG00000000276,Dgke,0.24781,55,8392.31
ENSMUSG00000000278,Scpep1,3.312346,186,2123.319
ENSMUSG00000000282,Mnt,0.567376,81,5398.237
ENSMUSG00000000290,Itgb2,1.7551780000000001,133,2865.288748718933
ENSMUSG00000000295,Hddc2,2.6965689999999998,53,743.1943694987964
ENSMUSG00000000296,Tpd52l1,4.193694,116.00000000000001,1045.9215721094579
ENSMUSG00000000301,Pemt,3.3555390000000003,62.001000000000005,698.66222718526
ENSMUSG00000000303,Cdh1,7.337402,938.11,4834.474
ENSMUSG00000000305,Cdh4,0.032428,6,6996.419
ENSMUSG00000000308,Ckmt1,3.957167,155,1481.1033763758262
