gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,8.749349,508,2634.46
ENSMUSG00000000003,Pbsn,0,0,497
ENSMUSG00000000028,Cdc45,0.202914,10,2236.103
ENSMUSG00000000037,Scml2,0.012085,1,3754.53
ENSMUSG00000000049,Apoh,7.31261,180,1116.873
ENSMUSG00000000056,Narf,2.367703,235,4503.438
ENSMUSG00000000058,Cav2,2.909354,62,966.938
ENSMUSG00000000078,Klf6,3.537949,247,3167.737
ENSMUSG00000000085,Scmh1,1.335328,79.999,2718.3516967643905
ENSMUSG00000000088,Cox5a,29.740133999999998,283,431.76512512633605
ENSMUSG00000000093,Tbx2,0.126435,13,4665.288
ENSMUSG00000000094,Tbx4,0,0,2732
ENSMUSG00000000103,Zfy2,0,0,2522
ENSMUSG00000000120,Ngfr,0.122089,10,3716.4459999999995
ENSMUSG00000000125,Wnt3,0.029485,2,3077.699
ENSMUSG00000000126,Wnt9a,0.570104,41,3263.126
ENSMUSG00000000127,Fer,0.494316,36,3304.466611305319
ENSMUSG00000000131,Xpo6,3.456139,200.00099999999998,2625.6857309014476
ENSMUSG00000000134,Tfe3,1.8563839999999998,133,3250.777882147228
ENSMUSG00000000142,Axin2,0.9697460000000001,56,2620.1979721370335
ENSMUSG00000000148,Brat1,0.9251860000000001,76.001,3727.248021487571
ENSMUSG00000000149,Gna12,2.858371,226.911,3601.977
ENSMUSG00000000154,Slc22a18,2.248988,56,1129.808070424564
ENSMUSG00000000157,Itgb2l,0.10805,3,1259.798
ENSMUSG00000000159,Igsf5,2.8436,96.17,1534.532648974891
ENSMUSG00000000167,Pih1d2,0.058563,1,774.786
ENSMUSG00000000168,Dlat,2.647952,212,3632.6994360943854
ENSMUSG00000000171,Sdhd,15.286267,321,952.812
ENSMUSG00000000182,Fgf23,0,0,1505
ENSMUSG00000000183,Fgf6,0,0,4348
ENSMUSG00000000184,Ccnd2,7.840851,970,5613.2227541705615
ENSMUSG00000000194,Gpr107,3.791812,207,2477.0064886244354
ENSMUSG00000000197,Nalcn,0.030649,5,7402.216
ENSMUSG00000000202,Btbd17,0.044114,2,2057.1
ENSMUSG00000000204,Slfn4,0.013794,1,3289.407
ENSMUSG00000000214,Th,0,0,956.1666666666666
ENSMUSG00000000215,Ins2,529.7061600000001,2465.752,211.21175711153705
ENSMUSG00000000216,Scnn1g,0.119203,8,3045.1270000000004
ENSMUSG00000000223,Drp2,0.05164,5,4393.292
ENSMUSG00000000244,Tspan32,0.01152,1,3938.759
ENSMUSG00000000247,Lhx2,0.02467,1,1839.1949999999997
ENSMUSG00000000248,Clec2g,0.244155,1,185.839
ENSMUSG00000000253,Gmpr,0.254494,9,1604.606
