gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,18.696722,1143,2446.588
ENSMUSG00000000003,Pbsn,0,0,507.5
ENSMUSG00000000028,Cdc45,1.40648,62.00000000000001,1764.161279675502
ENSMUSG00000000037,Scml2,0.431065,11,1021.2433509424333
ENSMUSG00000000049,Apoh,8.813598,199,903.6073952729635
ENSMUSG00000000056,Narf,4.952754,506,4088.687
ENSMUSG00000000058,Cav2,52.958957999999996,2029.3439999999998,1533.544074028496
ENSMUSG00000000078,Klf6,7.868072,709,3606.269
ENSMUSG00000000085,Scmh1,7.155759,380,2125.2393508312675
ENSMUSG00000000088,Cox5a,236.21897400000003,1928.023,326.6464729624936
ENSMUSG00000000093,Tbx2,1.274413,173,5432.701
ENSMUSG00000000094,Tbx4,0,0,2744
ENSMUSG00000000103,Zfy2,0,0,2534
ENSMUSG00000000120,Ngfr,0.58447,57,3902.95
ENSMUSG00000000125,Wnt3,0,0,2779
ENSMUSG00000000126,Wnt9a,1.012245,87,3439.645
ENSMUSG00000000127,Fer,3.20492,224.039,2797.6127774415586
ENSMUSG00000000131,Xpo6,9.249007000000002,613,2652.4383912474054
ENSMUSG00000000134,Tfe3,4.768368,455.00100000000003,3818.752184991804
ENSMUSG00000000142,Axin2,2.9343440000000003,224,3055.0405248069073
ENSMUSG00000000148,Brat1,3.2041630000000003,269.999,3372.3237522101717
ENSMUSG00000000149,Gna12,7.811844,733,3755.177
ENSMUSG00000000154,Slc22a18,4.843122999999999,142,1173.3918344241931
ENSMUSG00000000157,Itgb2l,0.311917,10,1283.046234010971
ENSMUSG00000000159,Igsf5,6.060066000000001,200.555,1324.448645686532
ENSMUSG00000000167,Pih1d2,0.453427,14,1235.6652747498495
ENSMUSG00000000168,Dlat,31.743031,2519.164,3176.0550248217
ENSMUSG00000000171,Sdhd,128.955337,2656.933,824.558
ENSMUSG00000000182,Fgf23,0,0,1517
ENSMUSG00000000183,Fgf6,0,0,4360
ENSMUSG00000000184,Ccnd2,10.489554,1440.999,5497.775846255331
ENSMUSG00000000194,Gpr107,5.713326000000001,668.001,4679.155530145487
ENSMUSG00000000197,Nalcn,0.072053,8,4443.43681692643
ENSMUSG00000000202,Btbd17,0.022736,2,3520.411
ENSMUSG00000000204,Slfn4,0.077016,6,3117.822
ENSMUSG00000000214,Th,0,0,966.8333333333334
ENSMUSG00000000215,Ins2,0.980889,5,204
ENSMUSG00000000216,Scnn1g,0.719015,52,2894.3139999999994
ENSMUSG00000000223,Drp2,1.039749,172,6620.33014902058
ENSMUSG00000000244,Tspan32,1.295444,33,1019.4737703405165
ENSMUSG00000000247,Lhx2,0.031289,3,3837.145
ENSMUSG00000000248,Clec2g,0.277919,1,144
ENSMUSG00000000253,Gmpr,3.067354,123,1604.801
ENSMUSG00000000263,Glra1,0.045449,2,1761.097
ENSMUSG00000000266,Mid2,1.955019,220,4503.517771550558
ENSMUSG00000000275,Trim25,4.266468,597,5599.972843584203
ENSMUSG00000000276,Dgke,1.086047,194.23600000000002,7157.483717354774
ENSMUSG00000000278,Scpep1,23.527283,1164.771,1981.293
ENSMUSG00000000282,Mnt,2.356874,334,5671.399
ENSMUSG00000000290,Itgb2,3.081256,233,3026.273049139702
ENSMUSG00000000295,Hddc2,7.06059,113,640.4975783020965
ENSMUSG00000000296,Tpd52l1,26.815846,625.9999999999999,934.2496141268488
ENSMUSG00000000301,Pemt,6.053567,100,661.1023859336157
ENSMUSG00000000303,Cdh1,12.511163,1491,4769.359222183822
ENSMUSG00000000305,Cdh4,0.068184,4,2347.7727444561774
ENSMUSG00000000308,Ckmt1,31.989929,1095.162,1370.0768446686768
ENSMUSG00000000317,Bcl6b,1.010694,81,3207.3417636732784
ENSMUSG00000000318,Clec10a,15.040883000000001,491.3019999999999,1307.2419458981894
ENSMUSG00000000320,Alox12,1.6807569999999998,122,2904.926120891955
ENSMUSG00000000326,Comt,42.571061,1561.101,1467.5620272017418
ENSMUSG00000000339,Rtca,7.706778,287.999,1495.545582433022
ENSMUSG00000000340,Dbt,15.841094,1090.068,2753.901
ENSMUSG00000000346,Dazap2,38.793693999999995,1906.695,1966.9804868415215
ENSMUSG00000000355,Mcts1,35.427498,309.661,349.80476646967844
ENSMUSG00000000359,Rem1,0.8192060000000001,38,1856.3952284553577
ENSMUSG00000000365,Rnf17,0.095876,4,1669.6538474905087
ENSMUSG00000000374,Trappc10,5.7698160000000005,733,5084.193591970697
ENSMUSG00000000378,Ccm2,10.275799000000001,409,1592.8972095511015
ENSMUSG00000000381,Wap,0,0,381.6666666666667
ENSMUSG00000000384,Tbrg4,9.217003,374,1623.909751744792
ENSMUSG00000000385,Tmprss2,32.763163,2244.083,2741.151771221173
ENSMUSG00000000386,Mx1,0.644402,36.999,2297.8014778631973
ENSMUSG00000000392,Fap,3.431932,195.99900000000002,2285.585047779501
ENSMUSG00000000394,Gcg,0.046554,1,859.66
ENSMUSG00000000399,Ndufa9,85.55316300000001,2479.466,1159.850506040437
ENSMUSG00000000402,Egfl6,0.501361,30,2394.696
ENSMUSG00000000409,Lck,0.611575,21,1374.1986629047951
ENSMUSG00000000411,Tssk3,0.068671,2,1165.56
ENSMUSG00000000416,Cttnbp2,0.307704,29,3771.756510110366
ENSMUSG00000000420,Galnt1,24.986492,1938.0030000000002,3104.05331784806
ENSMUSG00000000435,Myf5,0.09538,3,1258.758
ENSMUSG00000000439,Mkrn2,3.472814,513.537,5917.938
ENSMUSG00000000440,Pparg,44.343005,1840.0019999999997,1660.6311035785236
ENSMUSG00000000441,Raf1,17.881926,1179.467,2639.6840825958566
ENSMUSG00000000486,Septin1,3.4978439999999997,66,755.1334004789808
ENSMUSG00000000489,Pdgfb,3.221522,264,3279.615646814766
ENSMUSG00000000530,Acvrl1,4.597226,272,2367.843908501997
ENSMUSG00000000531,Tamalin,1.635926,110,2690.972
ENSMUSG00000000532,Acvr1b,6.152231,696,4527.481
ENSMUSG00000000538,Tom1l2,9.156647000000001,813.999,3557.688400361398
ENSMUSG00000000544,Gpa33,0.086309,2,927.3602128167399
ENSMUSG00000000552,Zfp385a,7.027886,523,2978.2217291935294
ENSMUSG00000000555,Itga5,2.618718,294,4493.023659158413
ENSMUSG00000000560,Gabra2,0.028386,3,4229.531
ENSMUSG00000000561,Wdr77,12.063115,660.0000000000001,2189.5988912060443
ENSMUSG00000000562,Adora3,0.11323,6,2120.655
ENSMUSG00000000563,Atp5pb,99.978047,3510.8709999999996,1405.368895815128
ENSMUSG00000000567,Sox9,6.413877,728,4542.457
ENSMUSG00000000568,Hnrnpd,31.329179000000003,1295.105,1654.383428806066
ENSMUSG00000000579,Dynlt1c,5.912630999999999,189.10399999999998,1279.9678833338323
ENSMUSG00000000581,C1d,22.264116,366,657.893686125108
ENSMUSG00000000594,Gm2a,24.239705,2160.903,3567.6959999999995
ENSMUSG00000000600,Krit1,7.726723999999999,483.83899999999994,2506.0273245053145
ENSMUSG00000000605,Clcn4,9.843793000000002,1042,4236.28613146721
ENSMUSG00000000606,Vmn2r88,0,0,4116.888888888889
ENSMUSG00000000617,Grm6,0.038639,3,3107.204
ENSMUSG00000000627,Sema4f,0.0808,9,4457.686
ENSMUSG00000000628,Hk2,11.459141,1718.525,6001.833999999999
ENSMUSG00000000631,Myo18a,8.944301000000001,1172.1509999999998,5244.653119311057
ENSMUSG00000000632,Sez6,0.0929,9,3877.0880898062437
ENSMUSG00000000673,Haao,2.166845,61,1126.6324197919096
ENSMUSG00000000682,Cd52,8.813986,69,313.297
ENSMUSG00000000686,Abhd15,1.820276,129,2836.171
ENSMUSG00000000690,Hoxb6,0.37351100000000004,16,1714.3385515741168
ENSMUSG00000000693,Loxl3,1.1162590000000001,81.16,2909.7808509414026
ENSMUSG00000000701,Tcl1b5,0,0,758
ENSMUSG00000000706,Btn1a1,1.843703,129,2800.133856058161
ENSMUSG00000000708,Kat2b,10.012181,1064.9889999999998,4256.930530955643
ENSMUSG00000000711,Rab5b,17.888041,1303.933,2917.2420260592535
ENSMUSG00000000724,Cryba1,0,0,782.5
