gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,25.859834,1178,2379.73
ENSMUSG00000000003,Pbsn,0,0,496.5
ENSMUSG00000000028,Cdc45,2.101332,67,1665.667229707633
ENSMUSG00000000037,Scml2,0.5099389999999999,16.000999999999998,1639.1203451961903
ENSMUSG00000000049,Apoh,18.182868,300,861.92
ENSMUSG00000000056,Narf,13.104989,915.017,3647.546
ENSMUSG00000000058,Cav2,6.773536,225.46300000000002,1738.8767954710802
ENSMUSG00000000078,Klf6,15.458715,1043.4499999999998,3526.193095568422
ENSMUSG00000000085,Scmh1,16.770437,640.997,1996.730410280364
ENSMUSG00000000088,Cox5a,170.079785,983,301.9319240494689
ENSMUSG00000000093,Tbx2,0.733881,73,5196.437
ENSMUSG00000000094,Tbx4,0,0,2729
ENSMUSG00000000103,Zfy2,0,0,2519
ENSMUSG00000000120,Ngfr,0.540339,38,3673.881
ENSMUSG00000000125,Wnt3,0.052082,3,3009.147
ENSMUSG00000000126,Wnt9a,0.605605,38,3277.948
ENSMUSG00000000127,Fer,5.774022,283.221,2562.4409341762116
ENSMUSG00000000131,Xpo6,16.294743,1007.4530000000001,3229.873952455156
ENSMUSG00000000134,Tfe3,6.85012,507.464,3870.039488096704
ENSMUSG00000000142,Axin2,3.5390360000000003,197,2907.967222625031
ENSMUSG00000000148,Brat1,7.507887,446.00000000000006,3103.3115707657826
ENSMUSG00000000149,Gna12,26.116385,1811,3622.543550836305
ENSMUSG00000000154,Slc22a18,29.30716,619.9999999999999,1105.1624966139332
ENSMUSG00000000157,Itgb2l,1.9136609999999998,35,955.457256806195
ENSMUSG00000000159,Igsf5,36.207255,815.739,1176.9668043376942
ENSMUSG00000000167,Pih1d2,1.844503,36.001000000000005,1019.603265826621
ENSMUSG00000000168,Dlat,17.092926,1113.0130000000001,3401.668615911635
ENSMUSG00000000171,Sdhd,118.305894,1792.903,791.696
ENSMUSG00000000182,Fgf23,0,0,1502
ENSMUSG00000000183,Fgf6,0,0,4345
ENSMUSG00000000184,Ccnd2,7.407814,718.338,5065.787113081404
ENSMUSG00000000194,Gpr107,21.567045000000004,1855.4950000000001,4494.460429971143
ENSMUSG00000000197,Nalcn,0.03444,4,6067.415
ENSMUSG00000000202,Btbd17,0.054138,2,1929.89
ENSMUSG00000000204,Slfn4,0.121106,7,3019.55
ENSMUSG00000000214,Th,0.068764,1,759.711
ENSMUSG00000000215,Ins2,3.721824,15,210.54435405865513
ENSMUSG00000000216,Scnn1g,1.670067,85.084,2661.482
ENSMUSG00000000223,Drp2,0.007906,1,6607.958
ENSMUSG00000000244,Tspan32,0.410856,11,1398.6525112423817
ENSMUSG00000000247,Lhx2,0.014141,1,3694.37
ENSMUSG00000000248,Clec2g,1.4106670000000001,11,407.3583046098051
ENSMUSG00000000253,Gmpr,3.623262,103.166,1487.4542298376434
ENSMUSG00000000263,Glra1,0,0,1762.6666666666667
ENSMUSG00000000266,Mid2,1.037512,77,3877.0896308621013
ENSMUSG00000000275,Trim25,2.985963,290.246,5077.975362849775
ENSMUSG00000000276,Dgke,0.737745,109.007,7718.904
ENSMUSG00000000278,Scpep1,15.891323,585,1923.109
ENSMUSG00000000282,Mnt,3.951788,398,5261.355
ENSMUSG00000000290,Itgb2,2.317847,123,2772.2260966642752
ENSMUSG00000000295,Hddc2,13.022794,145,581.6635001272384
ENSMUSG00000000296,Tpd52l1,138.446661,2403.87,907.0614933659904
ENSMUSG00000000301,Pemt,20.222254,184.00000000000003,475.3313356839945
ENSMUSG00000000303,Cdh1,94.061247,8176.2789999999995,4541.017929268044
ENSMUSG00000000305,Cdh4,0.036127,5,7230.169
ENSMUSG00000000308,Ckmt1,142.28003900000002,3486.7340000000004,1280.2155534791639
ENSMUSG00000000317,Bcl6b,0.257364,16,3247.728
ENSMUSG00000000318,Clec10a,2.050325,51.35,1308.3325013180836
ENSMUSG00000000320,Alox12,5.578593,289.001,2706.3424575458366
ENSMUSG00000000326,Comt,53.60905700000001,1324.6190000000001,1290.806223274082
ENSMUSG00000000339,Rtca,13.370505999999999,371.019,1449.6284896609745
ENSMUSG00000000340,Dbt,27.544839,1382.2289999999998,2621.488286278675
ENSMUSG00000000346,Dazap2,89.87260599999999,3510.5909999999994,2040.6150017191667
ENSMUSG00000000355,Mcts1,63.29236600000001,441.007,364.0009184488536
ENSMUSG00000000359,Rem1,0.589251,20,1773.12
ENSMUSG00000000365,Rnf17,0.239252,3,655.0501736579006
ENSMUSG00000000374,Trappc10,16.167682,1496.14,4834.292743542952
ENSMUSG00000000378,Ccm2,14.773112,427.92400000000004,1513.2232107043526
ENSMUSG00000000381,Wap,0.089295,1,585.035
ENSMUSG00000000384,Tbrg4,21.282148000000003,538.001,1320.6177037136006
ENSMUSG00000000385,Tmprss2,33.561632,1678.9989999999998,2613.460001827413
ENSMUSG00000000386,Mx1,4.233085,182.99900000000002,2258.407676673631
ENSMUSG00000000392,Fap,2.682405,99,1928.052614715153
ENSMUSG00000000394,Gcg,0.119239,2,876.231
ENSMUSG00000000399,Ndufa9,83.089245,1707,1073.2404502532668
ENSMUSG00000000402,Egfl6,0.766322,33,2249.628
ENSMUSG00000000409,Lck,1.318013,43,1704.3438875094555
ENSMUSG00000000411,Tssk3,0.088472,2,1180.957
ENSMUSG00000000416,Cttnbp2,1.465766,101.00000000000001,3599.689104964913
ENSMUSG00000000420,Galnt1,10.307562,558.999,2833.109821731172
ENSMUSG00000000435,Myf5,0,0,1771
ENSMUSG00000000439,Mkrn2,5.531465,551.016,5203.942089713665
ENSMUSG00000000440,Pparg,0.314305,10,1662.1032206360062
ENSMUSG00000000441,Raf1,27.390334,1296,2471.8138414636346
ENSMUSG00000000486,Septin1,2.1615409999999997,56,1353.4206150320535
ENSMUSG00000000489,Pdgfb,5.091387,331,3396.2538278331617
ENSMUSG00000000530,Acvrl1,4.291474999999999,196.001,2385.9299616898625
ENSMUSG00000000531,Tamalin,0.766603,38,2589.531
ENSMUSG00000000532,Acvr1b,13.132194,1077.887,4287.894
ENSMUSG00000000538,Tom1l2,22.756138,1627.1640000000002,3735.4315490264644
ENSMUSG00000000544,Gpa33,0.693199,35,2637.656
ENSMUSG00000000552,Zfp385a,1.690852,90,2780.6433082848175
ENSMUSG00000000555,Itga5,4.834367,408,4408.884531813162
ENSMUSG00000000560,Gabra2,0.035132,3,4460.924
ENSMUSG00000000561,Wdr77,16.853405,708.445,2195.9728518984743
ENSMUSG00000000562,Adora3,0.298395,10,1750.7211552472395
ENSMUSG00000000563,Atp5pb,138.150902,3649.616,1380.0714413934847
ENSMUSG00000000567,Sox9,35.966608,3133.37,4551.143
ENSMUSG00000000568,Hnrnpd,46.177704,1352.023,1529.5370832214612
ENSMUSG00000000579,Dynlt1c,35.146183,1011.5340000000001,1503.523752276428
ENSMUSG00000000581,C1d,44.071369,500.0009999999999,592.6820850703095
ENSMUSG00000000594,Gm2a,30.674212,1944,3310.786
ENSMUSG00000000600,Krit1,9.050387,453.002,2614.8043512317204
ENSMUSG00000000605,Clcn4,28.760438,2089.033,3794.5271756324787
ENSMUSG00000000606,Vmn2r88,0,0,4101.888888888889
ENSMUSG00000000617,Grm6,0,0,3035.25
ENSMUSG00000000627,Sema4f,0.085884,7,4257.89
ENSMUSG00000000628,Hk2,24.359027,2660.62,5705.992
ENSMUSG00000000631,Myo18a,12.698393000000001,1446.065,5949.0430130703135
ENSMUSG00000000632,Sez6,0,0,2331
ENSMUSG00000000673,Haao,4.191467,77.999,972.1574536700397
ENSMUSG00000000682,Cd52,10.600776,53,261.184
ENSMUSG00000000686,Abhd15,0.409799,22,2804.5289999999995
ENSMUSG00000000690,Hoxb6,0.035999,1,1451.163
ENSMUSG00000000693,Loxl3,1.447783,74.891,2702.318901316012
ENSMUSG00000000701,Tcl1b5,0,0,743
ENSMUSG00000000706,Btn1a1,2.577648,132.064,2676.5184362042446
ENSMUSG00000000708,Kat2b,20.912116,1758.038,4391.759
ENSMUSG00000000711,Rab5b,44.882978,2315.551,2695.137775650671
ENSMUSG00000000724,Cryba1,0,0,770
ENSMUSG00000000730,Dnmt3l,0,0,919.125
ENSMUSG00000000731,Aire,0.60153,24,2084.3107110850665
ENSMUSG00000000732,Icosl,1.597797,70,2288.6769703779646
ENSMUSG00000000738,Spg7,17.479425,803,2399.919528564641
ENSMUSG00000000739,Sult5a1,6.776288,172.002,1326.0265577538914
ENSMUSG00000000740,Rpl13,747.789941,9525.348,665.4411839832385
ENSMUSG00000000743,Chmp1a,47.18234,1631.9660000000001,1806.9235170906527
ENSMUSG00000000751,Rpa1,20.576295000000002,842.758,2139.6550462407827
ENSMUSG00000000753,Serpinf1,20.369481,645.021,1654.2528731344703
ENSMUSG00000000759,Tubgcp3,15.116303,693.9989999999999,2398.402579035826
ENSMUSG00000000766,Oprm1,0.070811,2,1475.503
ENSMUSG00000000776,Polr3d,25.832461000000002,752.0010000000001,1520.7600089589994
ENSMUSG00000000782,Tcf7,0.52177,24,2402.927
ENSMUSG00000000787,Ddx3x,106.335677,6997.491,3437.728808780114
ENSMUSG00000000791,Il12rb1,0.073277,4,2851.683
ENSMUSG00000000792,Slc5a5,0.712555,42,3079.208
