gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,23.320875,1323,2509.464
ENSMUSG00000000003,Pbsn,0,0,554.5
ENSMUSG00000000028,Cdc45,1.191988,49,1818.4032203352717
ENSMUSG00000000037,Scml2,0.199601,20,4432.348
ENSMUSG00000000049,Apoh,15.532408,351.942,1002.303
ENSMUSG00000000056,Narf,11.644386,978,3715.2518316013393
ENSMUSG00000000058,Cav2,4.035364,196,2148.52
ENSMUSG00000000078,Klf6,6.688254,585,3869.093
ENSMUSG00000000085,Scmh1,15.937258,778,2159.3948683405893
ENSMUSG00000000088,Cox5a,113.603083,905.9999999999999,352.78020321466977
ENSMUSG00000000093,Tbx2,1.581124,179,5007.87
ENSMUSG00000000094,Tbx4,0.030366,2,2913.497
ENSMUSG00000000103,Zfy2,0,0,2584
ENSMUSG00000000120,Ngfr,3.725753,327,3882.395
ENSMUSG00000000125,Wnt3,0,0,2829
ENSMUSG00000000126,Wnt9a,0.628771,49,3447.225
ENSMUSG00000000127,Fer,3.886695,230.001,2617.6616211830365
ENSMUSG00000000131,Xpo6,16.083533,1418.0009999999997,3899.9658249458
ENSMUSG00000000134,Tfe3,7.837173999999999,630.752,3560.127628230023
ENSMUSG00000000142,Axin2,1.742874,164,4162.401572180203
ENSMUSG00000000148,Brat1,4.672526,363.00000000000006,3436.5366073477176
ENSMUSG00000000149,Gna12,9.480814,749.368,3496.358
ENSMUSG00000000154,Slc22a18,5.399434,141.00000000000003,1155.1464947246322
ENSMUSG00000000157,Itgb2l,2.852923,78,1209.4014575987505
ENSMUSG00000000159,Igsf5,14.591902999999999,414.322,1256.0060247545507
ENSMUSG00000000167,Pih1d2,0.179876,5,1229.5987045409058
ENSMUSG00000000168,Dlat,16.120915,1193.9990000000003,3276.2771814488196
ENSMUSG00000000171,Sdhd,40.513198,827,902.9739999999999
ENSMUSG00000000182,Fgf23,0,0,1567
ENSMUSG00000000183,Fgf6,0,0,4410
ENSMUSG00000000184,Ccnd2,2.73576,365,5901.749960903369
ENSMUSG00000000194,Gpr107,9.726400000000002,919,4179.548736969484
ENSMUSG00000000197,Nalcn,0.249721,33,5845.551015789621
ENSMUSG00000000202,Btbd17,0.043905,2,2015.0530000000003
ENSMUSG00000000204,Slfn4,0.055576,4,3183.7490000000003
ENSMUSG00000000214,Th,0.052308,1,845.67
ENSMUSG00000000215,Ins2,3.528454,19,238.196
ENSMUSG00000000216,Scnn1g,4.290428,283,2917.775
ENSMUSG00000000223,Drp2,0.139083,6.087,1935.9405167993211
ENSMUSG00000000244,Tspan32,0.372801,11,1305.2156007843325
ENSMUSG00000000247,Lhx2,0.050637,4,3494.298
ENSMUSG00000000248,Clec2g,0.705867,7,438.6738255379555
ENSMUSG00000000253,Gmpr,1.652309,49,1311.8100964032758
ENSMUSG00000000263,Glra1,0,0,1827.6666666666667
ENSMUSG00000000266,Mid2,5.009801,519.001,4582.61112584931
ENSMUSG00000000275,Trim25,2.625777,325,5475.093
ENSMUSG00000000276,Dgke,0.494152,90,8056.532
ENSMUSG00000000278,Scpep1,6.079946,272.464,1982.3290000000002
ENSMUSG00000000282,Mnt,5.371832,689.003,5673.68
ENSMUSG00000000290,Itgb2,2.152088,118,2425.4260580645405
ENSMUSG00000000295,Hddc2,3.5825430000000003,54,666.7585443848127
ENSMUSG00000000296,Tpd52l1,31.399822,635.001,894.5668266437943
ENSMUSG00000000301,Pemt,6.396884,106,732.999316852549
ENSMUSG00000000303,Cdh1,47.547353,4791,4457.239
ENSMUSG00000000305,Cdh4,0.071021,1,622.844
ENSMUSG00000000308,Ckmt1,80.12442899999999,2423.8010000000004,1338.1299976307728
ENSMUSG00000000317,Bcl6b,0.940572,73,3433.183
ENSMUSG00000000318,Clec10a,0.91098,26,1262.498
ENSMUSG00000000320,Alox12,8.052946,514,2823.412998210841
ENSMUSG00000000326,Comt,17.939169,619.533,1527.6636260648415
ENSMUSG00000000339,Rtca,4.0571410000000006,135,1471.9050314995216
ENSMUSG00000000340,Dbt,19.899538999999997,1301,2892.013547520523
ENSMUSG00000000346,Dazap2,34.404569,1473,1893.8809797263555
ENSMUSG00000000355,Mcts1,17.697400000000002,166.00000000000003,414.92049938053043
ENSMUSG00000000359,Rem1,0.614457,26,1871.75
ENSMUSG00000000365,Rnf17,0,0,1826.6666666666667
ENSMUSG00000000374,Trappc10,12.744175,1439,4994.765704030273
ENSMUSG00000000378,Ccm2,5.904688000000001,194.001,1453.3521451211307
ENSMUSG00000000381,Wap,0,0,422
ENSMUSG00000000384,Tbrg4,19.397445000000005,551.9999999999999,1258.811108434951
ENSMUSG00000000385,Tmprss2,24.840456000000003,1753,3121.68041204775
ENSMUSG00000000386,Mx1,1.4604599999999999,19,575.4798230050806
ENSMUSG00000000392,Fap,1.6827689999999997,86,2260.6845320165753
ENSMUSG00000000394,Gcg,0.289247,6,917.59
ENSMUSG00000000399,Ndufa9,29.476106,770,1155.544
ENSMUSG00000000402,Egfl6,0.126706,7,2443.809
ENSMUSG00000000409,Lck,0.772078,38,2177.15
ENSMUSG00000000411,Tssk3,0.14796,4,1195.867
ENSMUSG00000000416,Cttnbp2,5.344437,445.99999999999994,3691.4674247528787
ENSMUSG00000000420,Galnt1,9.452991,652,3051.01599637977
ENSMUSG00000000435,Myf5,0,0,1836
ENSMUSG00000000439,Mkrn2,3.846325,373.187,4291.87050492821
ENSMUSG00000000440,Pparg,0.825072,30,1608.4044329391859
ENSMUSG00000000441,Raf1,21.169221999999998,1076.813,2250.098220748689
ENSMUSG00000000486,Septin1,1.975909,54,1208.9073135114015
ENSMUSG00000000489,Pdgfb,2.2913229999999998,172,3320.536779378988
ENSMUSG00000000530,Acvrl1,5.264969,293,2461.7156525430632
ENSMUSG00000000531,Tamalin,1.156472,65,2486.246
ENSMUSG00000000532,Acvr1b,12.008827,1207,4446.034
ENSMUSG00000000538,Tom1l2,17.96228,1563.9999999999995,3851.6012008729963
ENSMUSG00000000544,Gpa33,0.596967,35,2593.486013379299
ENSMUSG00000000552,Zfp385a,1.9365359999999998,133.999,3060.871782968146
ENSMUSG00000000555,Itga5,1.011163,109,4768.385
ENSMUSG00000000560,Gabra2,0.014246,1,3105.185
ENSMUSG00000000561,Wdr77,13.11853,687.4270000000001,2317.9685289707
ENSMUSG00000000562,Adora3,0.050967,2.432,2110.544
ENSMUSG00000000563,Atp5pb,43.129018,1468.5380000000002,1506.19641204467
ENSMUSG00000000567,Sox9,25.980115,2746,4675.473
ENSMUSG00000000568,Hnrnpd,44.398845,1332,1327.0845659655783
ENSMUSG00000000579,Dynlt1c,7.292737999999999,177.258,1075.1799986472845
ENSMUSG00000000581,C1d,6.297197,137,962.3640333072001
ENSMUSG00000000594,Gm2a,5.467805,436,3527.277
ENSMUSG00000000600,Krit1,6.1061060000000005,368.00199999999995,2665.9340695651204
ENSMUSG00000000605,Clcn4,15.951576,1346.0010000000002,3732.5658265214684
ENSMUSG00000000606,Vmn2r88,0,0,4166.888888888889
ENSMUSG00000000617,Grm6,0,0,3100.25
ENSMUSG00000000627,Sema4f,0.050532,5,4376.964
ENSMUSG00000000628,Hk2,11.044417,1375.862,5510.590176690721
ENSMUSG00000000631,Myo18a,22.325318,3103.621,6149.4602355622
ENSMUSG00000000632,Sez6,0.012343,1,3583.808
ENSMUSG00000000673,Haao,3.6352900000000004,95.999,1168.148551170333
ENSMUSG00000000682,Cd52,5.359516,35,288.87372755972746
ENSMUSG00000000686,Abhd15,0.30298,19,2773.996
ENSMUSG00000000690,Hoxb6,0.029325,1,1508.457
ENSMUSG00000000693,Loxl3,1.205573,90.446,3318.6344452505155
ENSMUSG00000000701,Tcl1b5,0,0,808
ENSMUSG00000000706,Btn1a1,1.75918,107,2690.5407961408155
ENSMUSG00000000708,Kat2b,17.425907,1548,3929.538922474968
ENSMUSG00000000711,Rab5b,25.11185,1650.5910000000001,2907.546018353168
ENSMUSG00000000724,Cryba1,0,0,831
ENSMUSG00000000730,Dnmt3l,0.049884,1,886.755
ENSMUSG00000000731,Aire,0.044764,1,988.188
ENSMUSG00000000732,Icosl,2.646961,136,2272.7804758543853
ENSMUSG00000000738,Spg7,11.963384,645.9999999999999,2388.6057617287047
ENSMUSG00000000739,Sult5a1,6.494272999999999,197.001,1341.843443437164
ENSMUSG00000000740,Rpl13,219.82360999999997,3276.997,659.4288696221575
ENSMUSG00000000743,Chmp1a,18.075135000000003,724,1771.8342853574813
ENSMUSG00000000751,Rpa1,12.415881,622.9999999999999,2219.6094260135064
ENSMUSG00000000753,Serpinf1,15.789973999999999,419.99999999999994,1176.6137071366932
ENSMUSG00000000759,Tubgcp3,12.539461,745.8059999999999,2630.949537537618
ENSMUSG00000000766,Oprm1,0,0,1230.6451612903227
ENSMUSG00000000776,Polr3d,7.004355,328,2071.437232751481
ENSMUSG00000000782,Tcf7,1.554195,87,2476.1654406396883
ENSMUSG00000000787,Ddx3x,84.559693,7111.001,3719.9186159618394
ENSMUSG00000000791,Il12rb1,0.015291,1,2892.936
ENSMUSG00000000792,Slc5a5,2.346989,166,3128.694
ENSMUSG00000000794,Kcnn3,0.087851,9,4531.676686400838
ENSMUSG00000000804,Usp32,4.353848,472,4795.510703607935
ENSMUSG00000000805,Car4,1.9620739999999999,45,1014.5262474585568
ENSMUSG00000000811,Txnrd3,1.53397,96,2768.346
ENSMUSG00000000817,Fasl,0,0,941
ENSMUSG00000000823,Zfp512b,23.480205999999995,1474.0000000000002,2776.9092226447674
ENSMUSG00000000826,Dnajc5,21.076372,1949,4090.553093003577
ENSMUSG00000000827,Tpd52l2,13.058168,464,1571.816163486792
ENSMUSG00000000838,Fmr1,6.6878709999999995,368.61300000000006,2438.079150294018
ENSMUSG00000000861,Bcl11a,5.102865,481,4169.6252703814425
ENSMUSG00000000869,Il4,0.4368,3,303.812
ENSMUSG00000000876,Pxmp4,7.080043,369.006,2305.4900078933138
ENSMUSG00000000881,Dlg3,7.87295,606,3404.8746631850827
ENSMUSG00000000884,Gnb1l,3.095095,43,614.5549847329403
ENSMUSG00000000889,Dbh,0.017565,1,2518.341
ENSMUSG00000000901,Mmp11,1.212268,58,2116.3881338697383
ENSMUSG00000000902,Smarcb1,11.746134999999999,536,2018.5329616650076
ENSMUSG00000000903,Vpreb3,0.344607,3,385.09
ENSMUSG00000000915,Hip1r,11.658551,1685.1309999999999,6393.74260519725
ENSMUSG00000000916,Nsun5,9.602335,260.71999999999997,1201.0530061375696
ENSMUSG00000000934,Top1mt,2.575916,89,1528.3552276316464
ENSMUSG00000000938,Hoxa10,0,0,1442
ENSMUSG00000000942,Hoxa4,0,0,1347
ENSMUSG00000000948,Gm38393,0.244367,13,2353.242
ENSMUSG00000000957,Mmp14,6.157129,375.00100000000003,2694.1335770533638
ENSMUSG00000000958,Slc7a7,2.2242439999999997,75,1491.575169461624
ENSMUSG00000000959,Oxa1l,15.574035999999998,624.9989999999999,1775.1900932118688
ENSMUSG00000000976,Heatr6,2.41325,307,5627.326
ENSMUSG00000000982,Ccl3,0.350693,4,504.544
ENSMUSG00000000983,Wfdc18,170.433273,997.9590000000001,259.01441948289636
ENSMUSG00000001014,Icam4,0,0,752.5
ENSMUSG00000001016,Ilf2,9.908713,403.603,1801.7871456941984
ENSMUSG00000001017,Chtop,28.053321000000004,1367.0000000000002,2155.5114201531433
ENSMUSG00000001018,Snapin,9.967582,342.39699999999993,1519.5184245088728
ENSMUSG00000001020,S100a4,22.595303,142.631,279.231
ENSMUSG00000001021,S100a3,0,0,827
ENSMUSG00000001023,S100a5,0,0,209
ENSMUSG00000001025,S100a6,25.593187,294.999,509.8746111042755
ENSMUSG00000001027,Scn4a,0.031496,5,7022.341
ENSMUSG00000001029,Icam2,0.432761,11,1124.373
ENSMUSG00000001034,Mapk7,2.2136,175.00000000000003,3497.0746916118533
ENSMUSG00000001036,Epn2,9.19111,708,3407.4646016426746
ENSMUSG00000001039,B9d1,4.955158,66.001,589.1863088159853
ENSMUSG00000001052,Sec24b,12.97686,791.0000000000001,2696.3291203044496
ENSMUSG00000001053,N4bp3,1.6461230000000002,90.00000000000001,2418.5003302529635
ENSMUSG00000001054,Rmnd5b,4.024135,173,1901.69
ENSMUSG00000001056,Nhp2,13.337537000000001,256,849.0445630941455
ENSMUSG00000001062,Vps9d1,11.548569999999998,775,2968.5171455288405
ENSMUSG00000001065,Zfp276,5.980828,484.58399999999995,3584.043454341606
ENSMUSG00000001076,C1ql4,0,0,1227
ENSMUSG00000001082,Mfsd10,15.860768,389.99899999999997,1087.6935157742046
ENSMUSG00000001089,Luzp1,9.210312,1373.0010000000002,6594.202315821441
ENSMUSG00000001095,Slc13a2,3.521009,185,2324.185
ENSMUSG00000001098,Kctd10,11.125086,631.2800000000001,2510.0606227214785
ENSMUSG00000001100,Poldip2,27.354145,1059.011,1712.5519753339393
ENSMUSG00000001103,Sebox,0,0,1078.5
ENSMUSG00000001105,Ift20,47.960713,708.6840000000001,653.6310544839274
ENSMUSG00000001119,Col6a1,11.994174000000001,1228,4528.913693927819
ENSMUSG00000001120,Pcbp3,1.243527,53,1885.3276226161554
ENSMUSG00000001123,Lgals9,6.639765,198,1319.1043321879617
ENSMUSG00000001127,Araf,31.150999000000006,1398.0980000000002,1985.3286250643193
ENSMUSG00000001128,Cfp,3.405557,92,1194.9940672418638
ENSMUSG00000001131,Timp1,7.138924,101,625.8277708195241
ENSMUSG00000001134,Uxt,6.287719,53.69799999999999,377.7669324607222
ENSMUSG00000001138,Cnnm3,7.4926450000000004,623,3678.0611424460926
ENSMUSG00000001143,Lman2l,5.118194,339.93399999999997,2937.9482873230286
ENSMUSG00000001150,Mcm3ap,4.486552,628,6191.745121884245
ENSMUSG00000001151,Pcnt,3.9633279999999997,735.999,8214.55177496639
ENSMUSG00000001155,Ftcd,1.637671,81,2187.8843426023905
ENSMUSG00000001156,Mxd1,4.657993,452,4292.454352888681
ENSMUSG00000001157,Gmcl1,6.476589000000001,352.001,2404.1548345047067
ENSMUSG00000001158,Snrnp27,11.927485,167,619.3460193076747
ENSMUSG00000001166,Oas1c,1.174446,49,1845.5635167679056
ENSMUSG00000001168,Oas1h,0,0,1070
ENSMUSG00000001173,Ocrl,5.1322600000000005,351,3025.273137488552
ENSMUSG00000001175,Calm1,169.283912,8418.799,2199.8876983539226
ENSMUSG00000001211,Agpat3,14.502553,882,2690.234585721769
ENSMUSG00000001225,Slc26a3,0.134296,8,2635.078417316972
ENSMUSG00000001227,Sema6b,0.675708,64,4189.741570341035
ENSMUSG00000001228,Uhrf1,3.043298,210,3052.395757543954
ENSMUSG00000001229,Dpp9,8.95199,779,3849.3195986090236
ENSMUSG00000001240,Ramp2,3.0485520000000004,83.35000000000001,1209.4133865612264
ENSMUSG00000001247,Lsr,15.320639,755,2179.8974081960287
ENSMUSG00000001248,Gramd1a,49.88783900000001,3550.9990000000003,3148.6331818002377
ENSMUSG00000001249,Hpn,7.414498999999999,251.99999999999997,1503.4353368470347
ENSMUSG00000001260,Gabrg1,0,0,2989.75
ENSMUSG00000001270,Ckb,7.808071,262.947,1489.675067175875
ENSMUSG00000001280,Sp1,9.352833,1375,6503.176678178365
ENSMUSG00000001281,Itgb7,1.283033,78,2689.198
ENSMUSG00000001285,Myg1,8.24005,150.625,808.6024616553298
ENSMUSG00000001288,Rarg,11.625348,631,2400.9849934883664
ENSMUSG00000001289,Pfdn5,25.167739,407.37499999999994,716.0042165060199
ENSMUSG00000001300,Efnb2,7.444623,834,4955.522
ENSMUSG00000001305,Rrp15,3.824135,128,1480.6170081139917
ENSMUSG00000001313,Rnd2,1.052113,35.258,1482.3820409224104
ENSMUSG00000001323,Srr,4.769699,329.72,3057.866223343444
ENSMUSG00000001333,Sync,0.508436,27.21,2367.357182292363
ENSMUSG00000001334,Fndc5,17.179637,1084,2791.138490260533
ENSMUSG00000001348,Acp5,7.441737,209,1242.3327764102658
ENSMUSG00000001349,Cnn1,8.699875,335,1703.326331471314
ENSMUSG00000001366,Fbxo9,32.158463,1089.999,1499.3301335782432
ENSMUSG00000001376,Vps50,5.5113389999999995,295.999,2375.7497558762034
ENSMUSG00000001380,Hars1,16.399694,673.46,1816.527
ENSMUSG00000001383,Zmat2,8.305544,318,1693.65519771071
ENSMUSG00000001403,Ube2c,3.284943,59,794.493
ENSMUSG00000001415,Smg5,27.537031000000002,1770.0010000000002,2843.296963627487
ENSMUSG00000001416,Cct3,23.212258,914.9999999999999,1743.6922108612614
ENSMUSG00000001418,Glmp,59.625485999999995,1279.786,949.4487706366202
ENSMUSG00000001419,Mef2d,31.859642,3208.0000000000005,4454.095477764879
ENSMUSG00000001420,Tmem79,11.689514,525.2139999999999,1987.493973345855
ENSMUSG00000001424,Snd1,58.562557999999996,4694.4890000000005,3545.963162984172
ENSMUSG00000001435,Col18a1,5.035475,728,6395.241400759412
ENSMUSG00000001436,Slc19a1,5.412942999999999,243,1985.8158364375906
ENSMUSG00000001440,Kpnb1,24.001312,2507.0730000000003,4620.595480333741
ENSMUSG00000001441,Npepps,17.389101999999998,1290.0010000000002,3281.5465604652845
ENSMUSG00000001444,Tbx21,0.090781,6,2923.6399999999994
ENSMUSG00000001445,Mrpl10,16.999853,579,1506.605
ENSMUSG00000001467,Cyp51,7.419005,330.27500000000003,1969.2319961395096
ENSMUSG00000001472,Tcf25,72.831061,6017.998999999999,3655.1196178761415
ENSMUSG00000001473,Tubb6,3.3933150000000003,143,1864.1368936223132
ENSMUSG00000001482,Def8,4.369614,310.99999999999994,3148.3528692131617
ENSMUSG00000001493,Meox1,0.073148,4,2418.928
ENSMUSG00000001494,Sost,0,0,1819
ENSMUSG00000001496,Nkx2-1,0,0,2278.5
ENSMUSG00000001497,Pax9,15.039873,1321.955,3888.1083429336136
ENSMUSG00000001504,Irx2,29.235530000000004,1285.0009999999997,1944.2773493591528
ENSMUSG00000001506,Col1a1,26.468154,4098,6848.797999999999
ENSMUSG00000001507,Itga3,11.237338000000001,923.0009999999999,3633.32626432826
ENSMUSG00000001508,Sgca,0.032356,1,1367.131
ENSMUSG00000001510,Dlx3,0.058749,4,3011.813
ENSMUSG00000001517,Foxm1,1.5638960000000002,123,3479.070795868139
ENSMUSG00000001518,Itfg2,6.145905999999999,309.99899999999997,2231.2176669838427
ENSMUSG00000001520,Nrip2,0.727872,42,2552.4683775677595
ENSMUSG00000001521,Tulp3,3.2104650000000006,223,3072.579248435351
ENSMUSG00000001524,Gtf2h4,2.6353210000000002,88.99899999999998,1493.904006561629
ENSMUSG00000001525,Tubb5,31.374579999999998,1780.738,2510.6602154495135
ENSMUSG00000001542,Ell2,26.902679999999997,2268.9989999999993,3730.826387599675
ENSMUSG00000001552,Jup,70.453827,4568.594000000001,2868.429292379362
ENSMUSG00000001555,Fkbp10,2.969838,128,1906.5280829705189
ENSMUSG00000001558,Klhl10,0,0,1227.5
ENSMUSG00000001566,Mnx1,0,0,1998
ENSMUSG00000001569,Nom1,4.504408,368,3613.899889072216
ENSMUSG00000001576,Ergic1,76.13084500000001,4507.999999999999,2619.324244531437
ENSMUSG00000001583,Tnk1,12.939625999999999,689.2629999999999,2356.2934482008986
ENSMUSG00000001588,Acap1,0.773228,46,2631.576857040873
ENSMUSG00000001604,Tcea3,2.468339,68,1218.625
ENSMUSG00000001622,Csn3,0.39294,6,675.4470000000001
ENSMUSG00000001627,Ifrd1,41.649571,969.9999999999999,1030.213605292093
ENSMUSG00000001630,Stk38l,4.235015,380.387,3973.165
ENSMUSG00000001632,Brpf1,6.666431,602.999,4001.19694143523
ENSMUSG00000001642,Akr1b1,18.462842,537.224,1287.1318650868593
ENSMUSG00000001655,Hoxc13,0,0,2214
ENSMUSG00000001656,Hoxc11,0,0,1774
ENSMUSG00000001657,Hoxc8,0,0,1798.5
ENSMUSG00000001661,Hoxc6,0.232403,5,951.6840763501331
ENSMUSG00000001663,Gstt1,9.745668,166.99900000000002,758.0025708959099
