gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,27.138799,1500.743,2369.409
ENSMUSG00000000003,Pbsn,0,0,482
ENSMUSG00000000028,Cdc45,0.603673,25,1774.4469999999997
ENSMUSG00000000037,Scml2,0.012992,1,3297.8799999999997
ENSMUSG00000000049,Apoh,2112.036258,41382.589,839.5385728743555
ENSMUSG00000000056,Narf,14.011454,1206,3687.9801738516217
ENSMUSG00000000058,Cav2,0.642976,25,1665.98
ENSMUSG00000000078,Klf6,2.089014,171,3507.351
ENSMUSG00000000085,Scmh1,3.760733,193,2198.9242841430114
ENSMUSG00000000088,Cox5a,361.321218,2635.825,312.5702564122348
ENSMUSG00000000093,Tbx2,0.241845,26,4606.399
ENSMUSG00000000094,Tbx4,0,0,2714
ENSMUSG00000000103,Zfy2,0,0,2504
ENSMUSG00000000120,Ngfr,0.913785,75,3516.753
ENSMUSG00000000125,Wnt3,0,0,2749
ENSMUSG00000000126,Wnt9a,0.177,13,3146.983
ENSMUSG00000000127,Fer,1.8286580000000001,111,2600.8485056669974
ENSMUSG00000000131,Xpo6,17.825985,748.0029999999999,1797.9384325641474
ENSMUSG00000000134,Tfe3,5.991173000000001,477,3411.386787335969
ENSMUSG00000000142,Axin2,2.185181,142,2784.3592907164207
ENSMUSG00000000148,Brat1,3.394343,248,3130.549232253782
ENSMUSG00000000149,Gna12,38.550342,3030.283,3368.056705986266
ENSMUSG00000000154,Slc22a18,97.12015600000001,2611.298,1152.0510730503047
ENSMUSG00000000157,Itgb2l,0.288298,8,1188.972799010052
ENSMUSG00000000159,Igsf5,20.505386,530.059,1107.593138694048
ENSMUSG00000000167,Pih1d2,0.42080300000000004,5,509.11503873308885
ENSMUSG00000000168,Dlat,18.804379,1516.088,3454.538478167399
ENSMUSG00000000171,Sdhd,244.162098,4309.998,756.351
ENSMUSG00000000182,Fgf23,0,0,1487
ENSMUSG00000000183,Fgf6,0,0,4330
ENSMUSG00000000184,Ccnd2,0.975465,125,5490.639
ENSMUSG00000000194,Gpr107,3.648171,417.05899999999997,4898.31909028579
ENSMUSG00000000197,Nalcn,0,0,3302.1428571428573
ENSMUSG00000000202,Btbd17,0,0,1122.5714285714287
ENSMUSG00000000204,Slfn4,0.037912,1,1130.177
ENSMUSG00000000214,Th,0,0,940.3333333333334
ENSMUSG00000000215,Ins2,3.804601,18.001,202.71597047890177
ENSMUSG00000000216,Scnn1g,0.065245,4,2626.865
ENSMUSG00000000223,Drp2,0,0,3628.6666666666665
ENSMUSG00000000244,Tspan32,0.257784,9,1495.9325822238773
ENSMUSG00000000247,Lhx2,0.592518,45,3254.134
ENSMUSG00000000248,Clec2g,0,0,996
ENSMUSG00000000253,Gmpr,0.378509,13,1471.605
