gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,5.165396,478,2757.726
ENSMUSG00000000003,Pbsn,0,0,485
ENSMUSG00000000028,Cdc45,0.379438,22,1727.8628971926905
ENSMUSG00000000037,Scml2,0.00795,1,3748.555
ENSMUSG00000000049,Apoh,14.153486,509,1071.719
ENSMUSG00000000056,Narf,1.054946,156,4406.776
ENSMUSG00000000058,Cav2,3.187807,111.993,1046.949
ENSMUSG00000000078,Klf6,2.5580279999999997,282.04999999999995,3285.850960335462
ENSMUSG00000000085,Scmh1,0.989027,52,1566.8316532116921
ENSMUSG00000000088,Cox5a,25.660245,351,407.63629809789427
ENSMUSG00000000093,Tbx2,0.114003,15,3921.04
ENSMUSG00000000094,Tbx4,0.0112,1,2660.806
ENSMUSG00000000103,Zfy2,0,0,2512
ENSMUSG00000000120,Ngfr,0.239215,28,3488.156
ENSMUSG00000000125,Wnt3,0,0,2757
ENSMUSG00000000126,Wnt9a,0.179076,19,3161.864
ENSMUSG00000000127,Fer,0.6483129999999999,71,3263.625679031579
ENSMUSG00000000131,Xpo6,4.077424,266.001,1944.1182817185559
ENSMUSG00000000134,Tfe3,1.257207,141,3342.249167861776
ENSMUSG00000000142,Axin2,0.701165,63,2677.606654035783
ENSMUSG00000000148,Brat1,0.5355179999999999,56.999,3171.9573698232366
ENSMUSG00000000149,Gna12,2.842008,315,3303.0260000000003
ENSMUSG00000000154,Slc22a18,1.858655,69,1106.311
ENSMUSG00000000157,Itgb2l,0.024713,1,1205.883
ENSMUSG00000000159,Igsf5,3.358196,156.869,1392.0578978957751
ENSMUSG00000000167,Pih1d2,0.313267,14,1331.804
ENSMUSG00000000168,Dlat,1.581258,194,3656.164
ENSMUSG00000000171,Sdhd,13.565232,421,924.872
ENSMUSG00000000182,Fgf23,0,0,1495
ENSMUSG00000000183,Fgf6,0.012211,2,4880.912
ENSMUSG00000000184,Ccnd2,5.355006,1062,5910.052
ENSMUSG00000000194,Gpr107,1.045303,211,6015.43600463789
ENSMUSG00000000197,Nalcn,0.007975,2,7473.468
ENSMUSG00000000202,Btbd17,0,0,1122
ENSMUSG00000000204,Slfn4,0.225704,25,3300.858
ENSMUSG00000000214,Th,0,0,945.1666666666666
ENSMUSG00000000215,Ins2,1754.0476999999998,11103.822999999999,188.6504635348611
ENSMUSG00000000216,Scnn1g,0.030365,3,2944.296
ENSMUSG00000000223,Drp2,0,0,3636.6666666666665
ENSMUSG00000000244,Tspan32,0.163206,9,1643.36
ENSMUSG00000000247,Lhx2,0.010364,1,2875.327
ENSMUSG00000000248,Clec2g,0,0,998.6666666666666
ENSMUSG00000000253,Gmpr,0.37873,19,1495.031
ENSMUSG00000000263,Glra1,0,0,1755.6666666666667
ENSMUSG00000000266,Mid2,0.41072400000000003,54,3918.0527346953186
ENSMUSG00000000275,Trim25,1.049396,208,5906.78
ENSMUSG00000000276,Dgke,0.149979,42,8345.397
ENSMUSG00000000278,Scpep1,5.634462,384,2030.979
ENSMUSG00000000282,Mnt,0.640239,104,4840.81
ENSMUSG00000000290,Itgb2,1.273529,125,2925.014
ENSMUSG00000000295,Hddc2,2.507697,55,653.604
ENSMUSG00000000296,Tpd52l1,5.687322,196.001,1027.010550106535
ENSMUSG00000000301,Pemt,4.731224000000001,101.99900000000001,642.4712386858029
ENSMUSG00000000303,Cdh1,6.095598,944,4615.114
ENSMUSG00000000305,Cdh4,0.004456,1,6688.304
ENSMUSG00000000308,Ckmt1,3.9162879999999998,175.00000000000003,1331.6503924042358
ENSMUSG00000000317,Bcl6b,0.5262020000000001,47,2661.776498466368
ENSMUSG00000000318,Clec10a,1.339248,53.284000000000006,1185.661712800019
ENSMUSG00000000320,Alox12,0.7153499999999999,71,2957.785468748166
ENSMUSG00000000326,Comt,8.370874,401.899,1430.7799274524978
ENSMUSG00000000339,Rtca,2.140191,118,1643.071
ENSMUSG00000000340,Dbt,7.349904,671,2720.618
ENSMUSG00000000346,Dazap2,9.256493,601,1934.883
ENSMUSG00000000355,Mcts1,10.903194,113.00000000000001,308.85273323468334
ENSMUSG00000000359,Rem1,0.679835,40,1753.41
ENSMUSG00000000365,Rnf17,0,0,1757.1666666666667
ENSMUSG00000000374,Trappc10,2.3661689999999997,395,4974.829051160758
ENSMUSG00000000378,Ccm2,2.5664749999999996,130,1509.4992801823514
ENSMUSG00000000381,Wap,0,0,360
ENSMUSG00000000384,Tbrg4,2.7601160000000005,166,1792.2869491264132
ENSMUSG00000000385,Tmprss2,1.624349,168,3082.1711689058207
ENSMUSG00000000386,Mx1,0.160153,14.82,2757.694
ENSMUSG00000000392,Fap,0.380729,32,2504.731836744771
ENSMUSG00000000394,Gcg,20.207936,564,831.7325406509603
ENSMUSG00000000399,Ndufa9,12.804616,592,1377.787
ENSMUSG00000000402,Egfl6,0.057834000000000003,5,2576.385
ENSMUSG00000000409,Lck,0.412682,29,2094.157
ENSMUSG00000000411,Tssk3,0,0,961
ENSMUSG00000000416,Cttnbp2,0.282771,38,4004.7554436628925
ENSMUSG00000000420,Galnt1,13.148697,1395,3161.682698300448
ENSMUSG00000000435,Myf5,0,0,1764
ENSMUSG00000000439,Mkrn2,0.769293,159.982,6197.368999999999
ENSMUSG00000000440,Pparg,0.32897,23,2083.522811745752
ENSMUSG00000000441,Raf1,3.466876,359.01700000000005,3086.0579565034923
ENSMUSG00000000486,Septin1,0.655913,20,908.6783917684205
ENSMUSG00000000489,Pdgfb,0.987778,97,2926.4380175758115
ENSMUSG00000000530,Acvrl1,0.90442,94,3097.308212274165
ENSMUSG00000000531,Tamalin,1.442194,95,1963.029
ENSMUSG00000000532,Acvr1b,1.392996,203,4342.832
ENSMUSG00000000538,Tom1l2,1.898414,226.00000000000003,3547.677044841641
ENSMUSG00000000544,Gpa33,0,0,1198
ENSMUSG00000000552,Zfp385a,0.950349,75,2351.823626229943
ENSMUSG00000000555,Itga5,0.826206,119,4292.252
ENSMUSG00000000560,Gabra2,0.010605,1,2809.961
ENSMUSG00000000561,Wdr77,1.34272,129,2863.0638146307497
ENSMUSG00000000562,Adora3,0,0,1431.6666666666667
ENSMUSG00000000563,Atp5pb,20.864700000000003,1021.99,1459.6918170211407
ENSMUSG00000000567,Sox9,3.108171,398,3815.97
ENSMUSG00000000568,Hnrnpd,7.179839,324.99999999999994,1348.9486577279795
ENSMUSG00000000579,Dynlt1c,1.12425,69.437,1840.5739103704693
ENSMUSG00000000581,C1d,5.2161,137,782.7109625467303
ENSMUSG00000000594,Gm2a,2.357751,319,4031.9899999999993
ENSMUSG00000000600,Krit1,1.828238,120.99900000000001,1972.327335257773
ENSMUSG00000000605,Clcn4,2.016524,264.99899999999997,3916.2411612557053
ENSMUSG00000000606,Vmn2r88,0,0,4094.8888888888887
ENSMUSG00000000617,Grm6,0,0,3028.25
ENSMUSG00000000627,Sema4f,0,0,1730.25
ENSMUSG00000000628,Hk2,0.612996,125,6076.859
ENSMUSG00000000631,Myo18a,2.856738,641.001,6686.749242566172
ENSMUSG00000000632,Sez6,0.061917,3,1443.9269163073145
ENSMUSG00000000673,Haao,3.311821,125,1124.7859304313245
ENSMUSG00000000682,Cd52,3.292399,27,244.387
ENSMUSG00000000686,Abhd15,0.072656,6,2460.983
ENSMUSG00000000690,Hoxb6,0.025149,2,2369.906
ENSMUSG00000000693,Loxl3,0.242033,32.621,4016.465
ENSMUSG00000000701,Tcl1b5,0,0,736
ENSMUSG00000000706,Btn1a1,0,0,1401
ENSMUSG00000000708,Kat2b,2.027127,278,4086.8679999999995
ENSMUSG00000000711,Rab5b,4.1739880000000005,439,3134.2964525417897
ENSMUSG00000000724,Cryba1,0,0,760.5
ENSMUSG00000000730,Dnmt3l,0.038428,1,775.496
ENSMUSG00000000731,Aire,0,0,1386.75
ENSMUSG00000000732,Icosl,0.39256499999999994,34,2581.033172542127
ENSMUSG00000000738,Spg7,2.222446,178.999,2400.20602740764
ENSMUSG00000000739,Sult5a1,0.35735,8.998999999999999,750.5483621211697
ENSMUSG00000000740,Rpl13,636.166264,12099.041000000001,566.7703529935171
ENSMUSG00000000743,Chmp1a,5.723638,338,1759.8323510340801
ENSMUSG00000000751,Rpa1,1.854173,155.99900000000002,2507.2699369913166
ENSMUSG00000000753,Serpinf1,6.620667,242.453,1091.3231906283763
ENSMUSG00000000759,Tubgcp3,2.296523,174.016,2258.1076240124744
ENSMUSG00000000766,Oprm1,0,0,1162.0967741935483
ENSMUSG00000000776,Polr3d,1.967994,105.00000000000001,1589.9819608489656
