gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,18.912693,1182.01,2395.825
ENSMUSG00000000003,Pbsn,0,0,491
ENSMUSG00000000028,Cdc45,1.810496,73,1545.6549986760535
ENSMUSG00000000037,Scml2,0.54224000000000006,25,1767.4036322550899
ENSMUSG00000000049,Apoh,18.446703,418,868.65
ENSMUSG00000000056,Narf,8.947219,866.37,3711.9531575523074
ENSMUSG00000000058,Cav2,4.433631,199,1720.604
ENSMUSG00000000078,Klf6,10.063308,932,3550.279
ENSMUSG00000000085,Scmh1,13.338205000000002,671,1928.4680720966576
ENSMUSG00000000088,Cox5a,119.28832100000001,957.9989999999999,307.86118306316007
ENSMUSG00000000093,Tbx2,0.503717,66,5022.787
ENSMUSG00000000094,Tbx4,0,0,2723
ENSMUSG00000000103,Zfy2,0,0,2513
ENSMUSG00000000120,Ngfr,0.258133,24,3564.149
ENSMUSG00000000125,Wnt3,0.02605,2,2943.153
ENSMUSG00000000126,Wnt9a,0.455207,38,3200.086
ENSMUSG00000000127,Fer,5.895026,389.095,2530.218858424543
ENSMUSG00000000131,Xpo6,13.167536,1012.9050000000001,2948.842573150816
ENSMUSG00000000134,Tfe3,5.842467,486,3188.8002366611563
ENSMUSG00000000142,Axin2,1.147116,89.001,2974.1988333141544
ENSMUSG00000000148,Brat1,6.178710000000001,488.587,3031.318912907873
ENSMUSG00000000149,Gna12,19.367028,1787.187,3537.483
ENSMUSG00000000154,Slc22a18,21.257158,570.0000000000001,1027.9150493047566
ENSMUSG00000000157,Itgb2l,1.2713579999999998,43,1296.5466863660747
ENSMUSG00000000159,Igsf5,28.14735,880.326,1198.9294912887715
ENSMUSG00000000167,Pih1d2,0.837352,23.366,1069.7340471247455
ENSMUSG00000000168,Dlat,11.440901,1089.171,3649.4127895823945
ENSMUSG00000000171,Sdhd,92.87625,1913.829,789.925
ENSMUSG00000000182,Fgf23,0.021682,1,1767.9970000000003
ENSMUSG00000000183,Fgf6,0,0,4339
ENSMUSG00000000184,Ccnd2,2.468094,303.001,4706.177424143489
ENSMUSG00000000194,Gpr107,15.496943,2091.656,5174.061231169592
ENSMUSG00000000197,Nalcn,0.018579,3,6189.871
ENSMUSG00000000202,Btbd17,0,0,1129.5714285714287
ENSMUSG00000000204,Slfn4,0.035697,3,3221.606
ENSMUSG00000000214,Th,0,0,948.5
ENSMUSG00000000215,Ins2,1.725043,9,200
ENSMUSG00000000216,Scnn1g,0.904646,62,2627.243
ENSMUSG00000000223,Drp2,0.027742000000000003,4,5527.254518636003
ENSMUSG00000000244,Tspan32,0.13266899999999998,5,1444.7378271713815
ENSMUSG00000000247,Lhx2,0.021555,2,3556.909
ENSMUSG00000000248,Clec2g,1.1761139999999999,12,391.1284401214508
ENSMUSG00000000253,Gmpr,2.419836,85,1346.543090542913
ENSMUSG00000000263,Glra1,0,0,1756.6666666666667
ENSMUSG00000000266,Mid2,0.711346,83,4472.847988098618
ENSMUSG00000000275,Trim25,6.173061,840.561,5219.825
ENSMUSG00000000276,Dgke,1.10535,187,6485.286213421087
ENSMUSG00000000278,Scpep1,11.621424,574.078,1893.6449999999998
ENSMUSG00000000282,Mnt,3.257222,411,4837.065701613829
ENSMUSG00000000290,Itgb2,2.316561,178,2945.531
ENSMUSG00000000295,Hddc2,9.21763,137,569.7554482108742
ENSMUSG00000000296,Tpd52l1,126.025398,2930.618,891.4324011027999
ENSMUSG00000000301,Pemt,14.424126,210.00000000000003,558.1065621672329
ENSMUSG00000000303,Cdh1,89.807268,10418.013,4446.935
ENSMUSG00000000305,Cdh4,0,0,1291
ENSMUSG00000000308,Ckmt1,112.51568799999998,3562.9770000000003,1213.912574050705
ENSMUSG00000000317,Bcl6b,0.210066,18,3284.761
ENSMUSG00000000318,Clec10a,1.9436849999999999,64.282,1267.7931163995197
ENSMUSG00000000320,Alox12,3.328889,245,2821.331405955861
ENSMUSG00000000326,Comt,46.649423,1580.442,1298.732682806409
ENSMUSG00000000339,Rtca,12.383714999999999,451,1396.0883645291417
ENSMUSG00000000340,Dbt,31.442005,2162.605,2636.6615589868393
ENSMUSG00000000346,Dazap2,80.0584,4201.95,2012.0154106120158
ENSMUSG00000000355,Mcts1,52.65622499999999,468.32900000000006,340.94768937928995
ENSMUSG00000000359,Rem1,0.1586,7,1691.9288064060531
ENSMUSG00000000365,Rnf17,0.037364,1,1025.968
ENSMUSG00000000374,Trappc10,11.245158,1412.0169999999998,4813.505776453652
ENSMUSG00000000378,Ccm2,13.598302,514.0000000000001,1448.9913092744962
ENSMUSG00000000381,Wap,0,0,370
ENSMUSG00000000384,Tbrg4,13.745659,507.175,1414.4236279975373
ENSMUSG00000000385,Tmprss2,43.504305,3243.47,2858.0196413667336
ENSMUSG00000000386,Mx1,4.112791,246.96300000000002,2301.8796264286225
ENSMUSG00000000392,Fap,1.503015,71.001,1810.8500313968923
ENSMUSG00000000394,Gcg,0.135374,3,849.519
ENSMUSG00000000399,Ndufa9,71.709659,2041.037,1091.0900203757906
ENSMUSG00000000402,Egfl6,0.439555,26,2267.502
ENSMUSG00000000409,Lck,1.021567,49,1838.7231560954885
ENSMUSG00000000411,Tssk3,0.033067,1,1159.307
ENSMUSG00000000416,Cttnbp2,1.627777,100,2355.0090618235795
ENSMUSG00000000420,Galnt1,5.019488000000001,354.99899999999997,2711.167061883602
ENSMUSG00000000435,Myf5,0,0,1765
ENSMUSG00000000439,Mkrn2,6.369354,728.754,4386.041782930891
ENSMUSG00000000440,Pparg,0.695367,27,1488.4593734373361
ENSMUSG00000000441,Raf1,21.726235999999997,1441.6970000000001,2543.762478896529
ENSMUSG00000000486,Septin1,3.033886,92,1162.454252512784
ENSMUSG00000000489,Pdgfb,4.200983,343.999,3139.025854920384
ENSMUSG00000000530,Acvrl1,2.819909,173.00099999999998,2351.790260265491
ENSMUSG00000000531,Tamalin,0.458893,30,2506.091
ENSMUSG00000000532,Acvr1b,12.421202,1375,4243.522
