gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,21.212345,965,2301.175
ENSMUSG00000000003,Pbsn,0,0,494.5
ENSMUSG00000000028,Cdc45,2.2690940000000004,60,1337.5488345753854
ENSMUSG00000000037,Scml2,0.7846139999999999,27,1740.6816281674812
ENSMUSG00000000049,Apoh,20.855381,353,856.185
ENSMUSG00000000056,Narf,13.561843,954.4240000000001,3559.865283248744
ENSMUSG00000000058,Cav2,5.614357,168,1513.6320727976508
ENSMUSG00000000078,Klf6,12.315833,820.001,3367.9164608877045
ENSMUSG00000000085,Scmh1,13.603186999999998,574.0009999999999,2134.4318049954763
ENSMUSG00000000088,Cox5a,131.352702,796.9490000000001,306.9039674063956
ENSMUSG00000000093,Tbx2,0.683457,75,5550.873
ENSMUSG00000000094,Tbx4,0.054938,3,2762.235
ENSMUSG00000000103,Zfy2,0,0,2517
ENSMUSG00000000120,Ngfr,0.230264,17,3734.514
ENSMUSG00000000125,Wnt3,0.033624,2,3008.761
ENSMUSG00000000126,Wnt9a,0.515719,34,3334.855
ENSMUSG00000000127,Fer,7.653594,368.724,2436.9567269062095
ENSMUSG00000000131,Xpo6,12.408762999999999,972.91,3966.0243220613534
ENSMUSG00000000134,Tfe3,6.930485999999998,512,3736.949522298148
ENSMUSG00000000142,Axin2,1.107425,88,4019.565118583199
ENSMUSG00000000148,Brat1,7.213309,457,3204.738624994992
ENSMUSG00000000149,Gna12,23.940191,1746.971,3691.2118327092708
ENSMUSG00000000154,Slc22a18,26.033814,552.1740000000001,1072.8760477372239
ENSMUSG00000000157,Itgb2l,2.247976,47,1057.589467016107
ENSMUSG00000000159,Igsf5,29.85277,694.116,1176.1372108058983
ENSMUSG00000000167,Pih1d2,1.8567500000000001,30,817.2943504763699
ENSMUSG00000000168,Dlat,14.850368000000001,942.0000000000001,3208.666945698652
ENSMUSG00000000171,Sdhd,91.003017,1397.346,776.711
ENSMUSG00000000182,Fgf23,0,0,1500
ENSMUSG00000000183,Fgf6,0,0,4343
ENSMUSG00000000184,Ccnd2,2.054355,217.00000000000003,5343.124198410693
ENSMUSG00000000194,Gpr107,16.389523999999998,1708.0000000000002,5271.479784415948
ENSMUSG00000000197,Nalcn,0.008441,1,5992.752
ENSMUSG00000000202,Btbd17,0.106683,1,474.149
ENSMUSG00000000204,Slfn4,0.017461,1,2896.958
ENSMUSG00000000214,Th,0,0,952.1666666666666
ENSMUSG00000000215,Ins2,6.6974469999999995,26.999,203.92264858534904
ENSMUSG00000000216,Scnn1g,0.774403,40,2612.785
ENSMUSG00000000223,Drp2,0.046207,6,6568.331000000001
ENSMUSG00000000244,Tspan32,0.913807,24,1328.5197259388467
ENSMUSG00000000247,Lhx2,0.0259,2,3906.032
ENSMUSG00000000248,Clec2g,2.9135359999999997,18,312.5092879676105
ENSMUSG00000000253,Gmpr,1.995244,58.213,1475.8096342873353
ENSMUSG00000000263,Glra1,0,0,1760.6666666666667
ENSMUSG00000000266,Mid2,1.090278,75,3479.6468052808555
ENSMUSG00000000275,Trim25,6.22874,641.265,5207.731
ENSMUSG00000000276,Dgke,1.213303,133,5544.893655293031
ENSMUSG00000000278,Scpep1,11.114228,414,1884.222
ENSMUSG00000000282,Mnt,3.978428,427,5429.093
ENSMUSG00000000290,Itgb2,13.547854999999998,759.281,2834.938007365446
ENSMUSG00000000295,Hddc2,9.07931,97.999,545.9893254658119
ENSMUSG00000000296,Tpd52l1,142.014635,2526.325,899.8441687933712
ENSMUSG00000000301,Pemt,19.125394,189.986,502.4816347624002
ENSMUSG00000000303,Cdh1,105.173858,9243.972,4445.921199136576
ENSMUSG00000000305,Cdh4,0,0,1293.1666666666667
ENSMUSG00000000308,Ckmt1,108.108951,2655.3640000000005,1242.4340575087253
ENSMUSG00000000317,Bcl6b,0.190529,7,1858.4375628382033
ENSMUSG00000000318,Clec10a,3.2048110000000003,78,1231.1278173489793
ENSMUSG00000000320,Alox12,5.189428,284,2768.278509676018
ENSMUSG00000000326,Comt,52.483318,1348.457,1299.6507574446225
ENSMUSG00000000339,Rtca,12.005201000000001,346,1457.8677728696919
ENSMUSG00000000340,Dbt,34.488646,1693.012,2483.1041397285353
ENSMUSG00000000346,Dazap2,79.65920500000001,3230.8630000000003,2051.603914755363
ENSMUSG00000000355,Mcts1,48.065545,303.055,318.9315906798935
ENSMUSG00000000359,Rem1,0.444387,16,1821.2492275786647
ENSMUSG00000000365,Rnf17,0.074368,2,1360.364
ENSMUSG00000000374,Trappc10,12.297103,1173.012,4825.14826594955
