gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,15.613374,1295.004,2428.416
ENSMUSG00000000003,Pbsn,0,0,499
ENSMUSG00000000028,Cdc45,1.6989319999999999,100,1723.34613152145
ENSMUSG00000000037,Scml2,0.066139,9,3984.1420000000003
ENSMUSG00000000049,Apoh,7.058668,233,966.455
ENSMUSG00000000056,Narf,5.4780299999999995,747.179,3993.4537238744583
ENSMUSG00000000058,Cav2,3.704412,188.991,1493.728
ENSMUSG00000000078,Klf6,7.4537640000000005,908.0459999999999,3566.8146304840075
ENSMUSG00000000085,Scmh1,9.076842,686.164,2213.307093509836
ENSMUSG00000000088,Cox5a,103.57565100000001,1182.9999999999998,334.40774324357375
ENSMUSG00000000093,Tbx2,0.750124,158,6166.985
ENSMUSG00000000094,Tbx4,0.009617,1,3044.603
ENSMUSG00000000103,Zfy2,0,0,2525
ENSMUSG00000000120,Ngfr,29.656121,4279.522,4225.028
ENSMUSG00000000125,Wnt3,0,0,2770
ENSMUSG00000000126,Wnt9a,0.277209,36,3802.272
ENSMUSG00000000127,Fer,2.312664,204,2582.65473607234
ENSMUSG00000000131,Xpo6,8.333290999999997,928.9989999999999,3263.983297922754
ENSMUSG00000000134,Tfe3,4.172721000000001,548.0010000000001,3845.1269210754795
ENSMUSG00000000142,Axin2,0.45758699999999997,54,3455.1647727011473
ENSMUSG00000000148,Brat1,1.8668040000000001,233.99999999999997,3669.9994670592087
ENSMUSG00000000149,Gna12,5.096742,673.068,3866.475
ENSMUSG00000000154,Slc22a18,6.733073,293.00100000000003,1274.0988690070642
ENSMUSG00000000157,Itgb2l,0.9974369999999999,32,939.3184844185647
ENSMUSG00000000159,Igsf5,12.868245000000002,578,1315.095100031123
ENSMUSG00000000167,Pih1d2,0.536401,15,818.7487500638515
ENSMUSG00000000168,Dlat,12.537053,1564,3652.49806779504
ENSMUSG00000000171,Sdhd,45.848727,1418.098,905.5820000000001
ENSMUSG00000000182,Fgf23,0,0,1508
ENSMUSG00000000183,Fgf6,0,0,4351
ENSMUSG00000000184,Ccnd2,1.321057,247,5474.243043032966
ENSMUSG00000000194,Gpr107,4.837166,1002,6064.924629448317
ENSMUSG00000000197,Nalcn,0.105417,24,6665.744
ENSMUSG00000000202,Btbd17,0,0,1135.2857142857142
ENSMUSG00000000204,Slfn4,0.019269,2,3038.868
ENSMUSG00000000214,Th,0,0,958.3333333333334
ENSMUSG00000000215,Ins2,3.086719,22,208.677008384955
ENSMUSG00000000216,Scnn1g,5.940409,572,2819.216
ENSMUSG00000000223,Drp2,0.067125,12,5234.142436722533
ENSMUSG00000000244,Tspan32,0.871791,29.999999999999996,1007.5261299382536
ENSMUSG00000000247,Lhx2,0,0,867.8571428571429
ENSMUSG00000000248,Clec2g,0.100236,6,1752.582
ENSMUSG00000000253,Gmpr,0.774102,46,1739.835
ENSMUSG00000000263,Glra1,0,0,1768.6666666666667
ENSMUSG00000000266,Mid2,3.725809,518,4070.5945357598844
ENSMUSG00000000275,Trim25,2.972726,586,5771.537
ENSMUSG00000000276,Dgke,0.5986469999999999,134.015,6554.38157442366
ENSMUSG00000000278,Scpep1,7.253574,501,2022.248
ENSMUSG00000000282,Mnt,1.706455,371,6365.4310000000005
ENSMUSG00000000290,Itgb2,9.800539,1043,3115.8964618933715
ENSMUSG00000000295,Hddc2,4.579071,101.068,646.2252414655724
ENSMUSG00000000296,Tpd52l1,33.513012,1001.9989999999999,875.3925883922938
ENSMUSG00000000301,Pemt,3.398899,67.999,585.7592726050406
ENSMUSG00000000303,Cdh1,24.574569999999998,3917.026,4666.800968029349
ENSMUSG00000000305,Cdh4,0.01167,3,7526.601000000001
ENSMUSG00000000308,Ckmt1,102.08926100000001,4851.286999999999,1391.315753478723
ENSMUSG00000000317,Bcl6b,0.231903,30,3787.593
ENSMUSG00000000318,Clec10a,3.385073,154.513,1336.4229091024035
ENSMUSG00000000320,Alox12,9.478641,1006.983,3110.462736217565
ENSMUSG00000000326,Comt,13.101973999999998,683.644,1527.7145071744153
ENSMUSG00000000339,Rtca,4.981826,265.001,1557.4277400942947
ENSMUSG00000000340,Dbt,9.367623,875.001,2734.815
ENSMUSG00000000346,Dazap2,34.758573,2509.465,2113.8195351248164
ENSMUSG00000000355,Mcts1,22.27326,252.00599999999997,331.2650563315383
ENSMUSG00000000359,Rem1,0.20713600000000001,14,1978.8877035281166
ENSMUSG00000000365,Rnf17,0.007669,1,3817.698
ENSMUSG00000000374,Trappc10,6.278093,1162,5419.098291889432
ENSMUSG00000000378,Ccm2,5.147063,317.99999999999994,1808.9079848476695
ENSMUSG00000000381,Wap,0,0,373.6666666666667
ENSMUSG00000000384,Tbrg4,8.840429,488.01099999999997,1616.2381613104976
ENSMUSG00000000385,Tmprss2,27.552252999999997,2893.193,3074.460606853712
ENSMUSG00000000386,Mx1,0.33122,27,2386.6892141627923
ENSMUSG00000000392,Fap,0.915352,71,2271.01
ENSMUSG00000000394,Gcg,0.105771,3,830.428
ENSMUSG00000000399,Ndufa9,39.830554,1667.908,1226.0389696080554
ENSMUSG00000000402,Egfl6,0.074381,6,2361.759
ENSMUSG00000000409,Lck,0.780905,53,1987.1292101062231
ENSMUSG00000000411,Tssk3,0.02282,1,1283.003
ENSMUSG00000000416,Cttnbp2,5.089869,677.378,3896.485776710952
ENSMUSG00000000420,Galnt1,10.571157999999999,1031.016,2855.559642009513
ENSMUSG00000000435,Myf5,0,0,1777
ENSMUSG00000000439,Mkrn2,2.658875,468.01800000000003,5153.626878778055
ENSMUSG00000000440,Pparg,0.22942,12,1531.432
ENSMUSG00000000441,Raf1,13.005850000000002,1191.2779999999998,2681.779241060369
ENSMUSG00000000486,Septin1,1.7645710000000001,87,1443.539422293577
ENSMUSG00000000489,Pdgfb,2.283054,305.001,3911.4086787329607
ENSMUSG00000000530,Acvrl1,3.2544660000000003,288,2590.964336637716
ENSMUSG00000000531,Tamalin,0.29686,30,2958.823
ENSMUSG00000000532,Acvr1b,4.599351,765.002,4869.842
ENSMUSG00000000538,Tom1l2,8.922423,1286,4219.950963195648
ENSMUSG00000000544,Gpa33,0.233331,22,2760.567
ENSMUSG00000000552,Zfp385a,1.979949,228.001,3371.5503962708135
ENSMUSG00000000555,Itga5,0.986869,150,4450.207398787478
ENSMUSG00000000560,Gabra2,0,0,2355.8333333333335
ENSMUSG00000000561,Wdr77,6.52246,477.206,2142.1150301525804
ENSMUSG00000000562,Adora3,0.145409,7,1409.4714198227068
ENSMUSG00000000563,Atp5pb,53.494132,2862.96,1566.9598907741693
