gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,30.245203,1559.185,2356.368
ENSMUSG00000000003,Pbsn,0,0,503.5
ENSMUSG00000000028,Cdc45,0.719795,16,1016.0462864982392
ENSMUSG00000000037,Scml2,0.029325,2,3117.417
ENSMUSG00000000049,Apoh,2225.559863,42400.581999999995,870.8325577869199
ENSMUSG00000000056,Narf,13.236094,1059.1309999999999,3657.56347662747
ENSMUSG00000000058,Cav2,1.650363,60,1661.781
ENSMUSG00000000078,Klf6,2.278296,173,3470.867
ENSMUSG00000000085,Scmh1,4.117964,204,2264.3814192091045
ENSMUSG00000000088,Cox5a,362.79425599999996,2356.002,296.83655996955474
ENSMUSG00000000093,Tbx2,0.488888,51,4768.288
ENSMUSG00000000094,Tbx4,0.029079,2,3143.76
ENSMUSG00000000103,Zfy2,0,0,2529
ENSMUSG00000000120,Ngfr,1.746969,137,3584.573
ENSMUSG00000000125,Wnt3,0,0,2774
ENSMUSG00000000126,Wnt9a,0.143078,10,3194.69
ENSMUSG00000000127,Fer,2.011059,112,2545.6365390682226
ENSMUSG00000000131,Xpo6,10.483981000000002,693,3021.4072964207967
ENSMUSG00000000134,Tfe3,6.714496999999999,497,3383.333463898339
ENSMUSG00000000142,Axin2,2.981068,169.999,2606.6283041215434
ENSMUSG00000000148,Brat1,3.91703,270,3150.712033048253
ENSMUSG00000000149,Gna12,43.596319,3302.38,3462.416
ENSMUSG00000000154,Slc22a18,106.19226700000002,2713.38,1167.938080375118
ENSMUSG00000000157,Itgb2l,0.37334,12,1469.1952147238444
ENSMUSG00000000159,Igsf5,20.900403,524.0360000000001,1146.0622955138233
ENSMUSG00000000167,Pih1d2,0.224393,5,1018.504
ENSMUSG00000000168,Dlat,22.213861,1293.2099999999998,2661.012897200806
ENSMUSG00000000171,Sdhd,236.96128,4071.79,785.435
ENSMUSG00000000182,Fgf23,0,0,1512
ENSMUSG00000000183,Fgf6,0,0,4355
ENSMUSG00000000184,Ccnd2,1.424204,170,5456.054314662788
ENSMUSG00000000194,Gpr107,3.843222,417.064,4960.305132971502
ENSMUSG00000000197,Nalcn,0.015215,2,6008.537
ENSMUSG00000000202,Btbd17,0,0,1140.4285714285713
ENSMUSG00000000204,Slfn4,0.031535,2,2898.933
ENSMUSG00000000214,Th,0,0,962.6666666666666
ENSMUSG00000000215,Ins2,6.322782,29,209.64850356694254
ENSMUSG00000000216,Scnn1g,0.137291,8,2663.483
ENSMUSG00000000223,Drp2,0.007051,1,6482.543
ENSMUSG00000000244,Tspan32,0.174427,4,1048.2096306076469
ENSMUSG00000000247,Lhx2,0.543813,40.003,3362.359
ENSMUSG00000000248,Clec2g,0,0,1016.3333333333334
ENSMUSG00000000253,Gmpr,0.575778,19,1508.344
ENSMUSG00000000263,Glra1,0,0,1772.6666666666667
ENSMUSG00000000266,Mid2,0.912476,87,4358.128
ENSMUSG00000000275,Trim25,7.509919,839,5106.563
ENSMUSG00000000276,Dgke,0.187859,31,7542.783
ENSMUSG00000000278,Scpep1,32.512904,1312.411,1845.083
ENSMUSG00000000282,Mnt,1.853608,213,5252.472
ENSMUSG00000000290,Itgb2,1.890765,120,2900.987
ENSMUSG00000000295,Hddc2,1.909355,26,622.4268297199841
ENSMUSG00000000296,Tpd52l1,8.075937,147,832.0054596480879
ENSMUSG00000000301,Pemt,639.1263580000001,9440.398000000001,675.1582352527416
ENSMUSG00000000303,Cdh1,10.725682,1014.037,4321.463
ENSMUSG00000000305,Cdh4,0.093757,14,6825.405
ENSMUSG00000000308,Ckmt1,3.032442,86,1296.3074804279852
ENSMUSG00000000317,Bcl6b,0.327435,23,3210.74
ENSMUSG00000000318,Clec10a,0.451993,13,1314.6595647034358
ENSMUSG00000000320,Alox12,0.31605099999999997,19.001,2747.884725294335
ENSMUSG00000000326,Comt,467.14883699999996,14698.981,1438.2482493086352
ENSMUSG00000000339,Rtca,8.294625,243,1339.0951730250613
ENSMUSG00000000340,Dbt,26.618367,1546,2654.789
ENSMUSG00000000346,Dazap2,55.58511300000001,2208,1815.6933077860792
ENSMUSG00000000355,Mcts1,38.385766999999994,293.00000000000006,348.8998156740231
ENSMUSG00000000359,Rem1,0.084803,3,1617.0035986580663
ENSMUSG00000000365,Rnf17,0.011666,1,3918.067
ENSMUSG00000000374,Trappc10,4.050136,406.05400000000003,4582.651372311202
ENSMUSG00000000378,Ccm2,12.195735,395.816,1483.5031624885257
ENSMUSG00000000381,Wap,0,0,379.6666666666667
ENSMUSG00000000384,Tbrg4,17.880705,689,1761.3130241177296
ENSMUSG00000000385,Tmprss2,1.879055,125,3040.6938710915856
ENSMUSG00000000386,Mx1,0.288125,14,2221.004
ENSMUSG00000000392,Fap,0.11799799999999999,4,1549.4875522974964
ENSMUSG00000000394,Gcg,0.226199,4,808.296
ENSMUSG00000000399,Ndufa9,123.103268,2898.541,1076.2470981185973
ENSMUSG00000000402,Egfl6,0,0,2402
ENSMUSG00000000409,Lck,0.62949600000000006,20,1452.2425790314792
ENSMUSG00000000411,Tssk3,0,0,978
ENSMUSG00000000416,Cttnbp2,0.114619,9,3589.1410350203723
ENSMUSG00000000420,Galnt1,14.524464,908,2857.509913687486
ENSMUSG00000000435,Myf5,0,0,1781
ENSMUSG00000000439,Mkrn2,2.910517,347.926,5464.093
ENSMUSG00000000440,Pparg,5.587175,195.001,1595.3075844032091
ENSMUSG00000000441,Raf1,27.267538,1563.5149999999999,2620.9470189360322
ENSMUSG00000000486,Septin1,1.553886,33,970.7266079525781
ENSMUSG00000000489,Pdgfb,0.305765,21,3139.30124573774
ENSMUSG00000000530,Acvrl1,1.310647,62.001,2162.26022506823
ENSMUSG00000000531,Tamalin,0.500383,25,2283.701
ENSMUSG00000000532,Acvr1b,3.658222,335.088,4186.886
ENSMUSG00000000538,Tom1l2,7.625785,549,3290.7140699176543
ENSMUSG00000000544,Gpa33,0,0,1216.25
ENSMUSG00000000552,Zfp385a,7.0069360000000005,407,2655.0224960472024
ENSMUSG00000000555,Itga5,5.383107,511.009,4339.07899478461
ENSMUSG00000000560,Gabra2,0,0,2360.1666666666665
ENSMUSG00000000561,Wdr77,7.473763999999999,369.999,2262.894796355625
ENSMUSG00000000562,Adora3,0.052608,1,868.858
ENSMUSG00000000563,Atp5pb,210.099136,6126.385,1332.8520990142104
ENSMUSG00000000567,Sox9,0.805597,75,4255.448
ENSMUSG00000000568,Hnrnpd,27.618914,917.018,1517.6570849158297
ENSMUSG00000000579,Dynlt1c,1.627523,29.072,816.4887051759023
ENSMUSG00000000581,C1d,55.529049,758.989,624.7662276376282
ENSMUSG00000000594,Gm2a,29.348742,2137.003,3328.263
