gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,41.658178,1950.03,2294.849
ENSMUSG00000000003,Pbsn,0,0,475.5
ENSMUSG00000000028,Cdc45,0.561083,20,1747.495
ENSMUSG00000000037,Scml2,0.058154,1,843.018
ENSMUSG00000000049,Apoh,2362.324159,39610.614,822.025
ENSMUSG00000000056,Narf,19.215505,1405.674,3586.2968210477943
ENSMUSG00000000058,Cav2,2.784379,89,1567.0210000000002
ENSMUSG00000000078,Klf6,3.182173,218,3358.505
ENSMUSG00000000085,Scmh1,5.308102,194.99900000000002,1800.9786014047963
ENSMUSG00000000088,Cox5a,257.72209,1669.9299999999998,317.65813821814805
ENSMUSG00000000093,Tbx2,0.683819,75,5376.915
ENSMUSG00000000094,Tbx4,0,0,2707
ENSMUSG00000000103,Zfy2,0,0,2497
ENSMUSG00000000120,Ngfr,1.675649,126,3686.3849999999998
ENSMUSG00000000125,Wnt3,0.016532,1,2965.347
ENSMUSG00000000126,Wnt9a,0.314304,21,3275.539
ENSMUSG00000000127,Fer,2.493895,125,2457.225468965614
ENSMUSG00000000131,Xpo6,11.050142,689.1280000000002,3057.354533386088
ENSMUSG00000000134,Tfe3,9.250377,632,3349.4289974737244
ENSMUSG00000000142,Axin2,1.5386289999999998,95.99999999999999,3058.7942081365945
ENSMUSG00000000148,Brat1,4.289068,277,3166.1399232560543
ENSMUSG00000000149,Gna12,41.026211000000004,3046.781,3640.7679999999996
ENSMUSG00000000154,Slc22a18,83.889883,2029.2899999999997,1185.899199026896
ENSMUSG00000000157,Itgb2l,0.525388,12,1119.7312689631283
ENSMUSG00000000159,Igsf5,26.231702,587.008,1097.0592037330632
ENSMUSG00000000167,Pih1d2,0.848836,18,1039.5896489427878
ENSMUSG00000000168,Dlat,16.227434,1181,3567.905
ENSMUSG00000000171,Sdhd,226.87539,3445.044,744.424
ENSMUSG00000000182,Fgf23,0,0,1480
ENSMUSG00000000183,Fgf6,0,0,4323
ENSMUSG00000000184,Ccnd2,2.273638,239.00099999999998,5153.35286150082
ENSMUSG00000000194,Gpr107,7.279539000000001,517.472,3484.945096232193
ENSMUSG00000000197,Nalcn,0.01475,1,3323.5840000000003
ENSMUSG00000000202,Btbd17,0,0,1115.857142857143
ENSMUSG00000000204,Slfn4,0.212524,12,2768.135
ENSMUSG00000000214,Th,0,0,933.3333333333334
ENSMUSG00000000215,Ins2,4.971719,20,197.21344911086086
ENSMUSG00000000216,Scnn1g,0.075577,4,2594.692
ENSMUSG00000000223,Drp2,0.007742,1,6331.969
ENSMUSG00000000244,Tspan32,0.7297440000000001,20,1343.6054705321317
ENSMUSG00000000247,Lhx2,0.211032,16,3716.929
ENSMUSG00000000248,Clec2g,0.371398,1,132
ENSMUSG00000000253,Gmpr,0.674254,8,581.6742010696265
ENSMUSG00000000263,Glra1,0,0,1740.6666666666667
ENSMUSG00000000266,Mid2,1.416163,117,4050.2866374527507
ENSMUSG00000000275,Trim25,12.811971,1300,4974.398991589818
ENSMUSG00000000276,Dgke,0.259216,40,7565.035
ENSMUSG00000000278,Scpep1,41.338444,1514,1795.498
ENSMUSG00000000282,Mnt,2.520749,283,5503.893
ENSMUSG00000000290,Itgb2,2.311398,137.001,2905.769
ENSMUSG00000000295,Hddc2,1.248258,13,510.566
ENSMUSG00000000296,Tpd52l1,10.881967,183.05700000000002,824.6895990201956
ENSMUSG00000000301,Pemt,621.661358,8116.749000000001,640.0902193489804
ENSMUSG00000000303,Cdh1,10.662253,934,4294.485
ENSMUSG00000000305,Cdh4,0.063505,9,6947.824
ENSMUSG00000000308,Ckmt1,4.234507000000001,101,1169.3150750051893
ENSMUSG00000000317,Bcl6b,1.155473,61,2588.113868548205
ENSMUSG00000000318,Clec10a,0.658544,15,1116.656
ENSMUSG00000000320,Alox12,0.552232,31.019000000000002,2753.6496935889268
ENSMUSG00000000326,Comt,521.134335,13765.828,1294.9884150327093
ENSMUSG00000000339,Rtca,9.696834,265,1339.7662928878642
ENSMUSG00000000340,Dbt,36.704248,1835.241,2451.2636593686375
ENSMUSG00000000346,Dazap2,50.975711000000004,1927.971,1854.174076420003
ENSMUSG00000000355,Mcts1,44.996728,289.00000000000006,314.86912156759496
ENSMUSG00000000359,Rem1,0.367732,13,1733.1057667105392
ENSMUSG00000000365,Rnf17,0,0,1746.1666666666667
ENSMUSG00000000374,Trappc10,6.247719999999999,595.006,4668.878247117989
ENSMUSG00000000378,Ccm2,12.364303999999999,412.85400000000004,1636.967827251983
ENSMUSG00000000381,Wap,0,0,357.3333333333333
ENSMUSG00000000384,Tbrg4,27.456715999999997,783.098,1398.2378064500867
ENSMUSG00000000385,Tmprss2,4.6542069999999995,256,2696.5442438651744
ENSMUSG00000000386,Mx1,0.275904,12,2132.241
ENSMUSG00000000392,Fap,0.235819,8,1663.1246007955256
ENSMUSG00000000394,Gcg,1.264413,13,504.04302840211227
ENSMUSG00000000399,Ndufa9,117.956424,2500,1039.0384508033576
