gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,38.868218,1848.005,2261.589
ENSMUSG00000000003,Pbsn,0,0,490.5
ENSMUSG00000000028,Cdc45,0.680464,20,1398.073607232712
ENSMUSG00000000037,Scml2,0,0,2602.222222222222
ENSMUSG00000000049,Apoh,3032.206451,52810.215000000004,828.4467418806371
ENSMUSG00000000056,Narf,13.557985,1056.706,3707.3569999999995
ENSMUSG00000000058,Cav2,1.700821,57,1594.122
ENSMUSG00000000078,Klf6,2.724991,185,3229.3267007256172
ENSMUSG00000000085,Scmh1,3.079349,163.99899999999997,2533.3213424535506
ENSMUSG00000000088,Cox5a,281.837595,1824.825,307.98348592948713
ENSMUSG00000000093,Tbx2,0.671859,73,5168.331
ENSMUSG00000000094,Tbx4,0,0,2724
ENSMUSG00000000103,Zfy2,0,0,2514
ENSMUSG00000000120,Ngfr,1.306864,101,3676.175
ENSMUSG00000000125,Wnt3,0,0,2759
ENSMUSG00000000126,Wnt9a,0.247815,17,3263.067
ENSMUSG00000000127,Fer,2.5174630000000002,127.803,2414.8297327746222
ENSMUSG00000000131,Xpo6,12.478504999999998,775.844,2957.450470393689
ENSMUSG00000000134,Tfe3,7.005090000000001,487.99899999999997,3313.6857115565963
ENSMUSG00000000142,Axin2,1.1872880000000001,65,2604.1307789062125
ENSMUSG00000000148,Brat1,3.313978,228,3272.58271968794
ENSMUSG00000000149,Gna12,33.482674,2532.704,3598.069
ENSMUSG00000000154,Slc22a18,110.199574,2721.197,1174.5879016501099
ENSMUSG00000000157,Itgb2l,0.37263500000000005,9,1148.849675553826
ENSMUSG00000000159,Igsf5,23.775926000000002,543.073,1086.4900963016119
ENSMUSG00000000167,Pih1d2,0.42315200000000003,9,1011.6966643735583
ENSMUSG00000000168,Dlat,14.644683,1073.212,3485.8652616447894
ENSMUSG00000000171,Sdhd,239.613129,3820.424,758.414
ENSMUSG00000000182,Fgf23,0,0,1497
ENSMUSG00000000183,Fgf6,0,0,4340
ENSMUSG00000000184,Ccnd2,1.625958,184,5382.869999999999
ENSMUSG00000000194,Gpr107,4.095967000000001,418.22999999999996,4856.953066580126
ENSMUSG00000000197,Nalcn,0,0,3312.1428571428573
ENSMUSG00000000202,Btbd17,0.024332,1,1954.911
ENSMUSG00000000204,Slfn4,0.068464,4,2779.076
ENSMUSG00000000214,Th,0,0,948.6666666666666
ENSMUSG00000000215,Ins2,2.650904,11,197.38037137519876
ENSMUSG00000000216,Scnn1g,0.036549,2,2602.879
ENSMUSG00000000223,Drp2,0.023999,2,3964.056
ENSMUSG00000000244,Tspan32,0.28333200000000003,8.001000000000001,1343.0802764036537
ENSMUSG00000000247,Lhx2,0.686323,46,3188.118517431297
ENSMUSG00000000248,Clec2g,0.029862,1,1592.91
ENSMUSG00000000253,Gmpr,0.863446,28,1542.51
ENSMUSG00000000263,Glra1,0,0,1757.6666666666667
ENSMUSG00000000266,Mid2,0.793928,67,4014.198068244224
ENSMUSG00000000275,Trim25,10.116649,1070,5030.98
ENSMUSG00000000276,Dgke,0.122297,19,7389.986
ENSMUSG00000000278,Scpep1,53.694924,2049.184,1815.32
ENSMUSG00000000282,Mnt,2.098804,242,5484.647
ENSMUSG00000000290,Itgb2,1.65583,103,2958.876
ENSMUSG00000000295,Hddc2,1.556878,17,519.397
ENSMUSG00000000296,Tpd52l1,8.824706,154.00000000000003,830.0927135342524
ENSMUSG00000000301,Pemt,719.469396,10087.837,666.9470660603652
ENSMUSG00000000303,Cdh1,7.437512,675,4316.995
ENSMUSG00000000305,Cdh4,0.074722,11,7002.431
ENSMUSG00000000308,Ckmt1,3.0434299999999994,77.001,1203.4626155975332
ENSMUSG00000000317,Bcl6b,0.328331,22,3187.249
ENSMUSG00000000318,Clec10a,0.416624,10,1141.725
ENSMUSG00000000320,Alox12,0.389352,22,2687.730080387413
ENSMUSG00000000326,Comt,415.96921299999997,12326.677,1409.5814211285126
ENSMUSG00000000339,Rtca,7.144142,207,1378.2425364081507
ENSMUSG00000000340,Dbt,32.721909,1656.7939999999999,2408.4361101867257
ENSMUSG00000000346,Dazap2,52.150297,2016.535,1839.3067379686447
ENSMUSG00000000355,Mcts1,41.57033199999999,269,307.80377309271915
ENSMUSG00000000359,Rem1,0.244811,9,1748.71
ENSMUSG00000000365,Rnf17,0.034688,1,1371.269
ENSMUSG00000000374,Trappc10,4.426332,448,4814.368
ENSMUSG00000000378,Ccm2,13.394359999999999,441.00100000000003,1566.110159166694
ENSMUSG00000000381,Wap,0,0,368.3333333333333
ENSMUSG00000000384,Tbrg4,15.809246,600.497,1806.7812607198975
ENSMUSG00000000385,Tmprss2,2.423487,149.01500000000001,2924.7823400917764
