gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,6.784827,412,2570.569
ENSMUSG00000000003,Pbsn,0,0,482.5
ENSMUSG00000000028,Cdc45,0.168765,7,1755.843
ENSMUSG00000000037,Scml2,0.022769,2,3718.347
ENSMUSG00000000049,Apoh,13.589797,349,1087.134
ENSMUSG00000000056,Narf,2.01985,213,4464.074
ENSMUSG00000000058,Cav2,2.904328,64,932.8359999999999
ENSMUSG00000000078,Klf6,3.722638,271,3081.693
ENSMUSG00000000085,Scmh1,2.499193,81,1372.00584773805
ENSMUSG00000000088,Cox5a,28.66399,271,400.2246081760077
ENSMUSG00000000093,Tbx2,0.331516,36,4596.942
ENSMUSG00000000094,Tbx4,0,0,2718
ENSMUSG00000000103,Zfy2,0,0,2508
ENSMUSG00000000120,Ngfr,0.103023,9,3698.115
ENSMUSG00000000125,Wnt3,0.014008,1,3022.003
ENSMUSG00000000126,Wnt9a,0.312597,24,3250.103
ENSMUSG00000000127,Fer,0.5479430000000001,41.999,3244.7780616195473
ENSMUSG00000000131,Xpo6,3.434412,207,2551.460635380962
ENSMUSG00000000134,Tfe3,1.380498,129,3955.7106823197128
ENSMUSG00000000142,Axin2,0.5609029999999999,36,2716.9724447203885
ENSMUSG00000000148,Brat1,0.7675749999999999,57.001000000000005,3143.5814944559165
ENSMUSG00000000149,Gna12,2.594672,217,3540.365
ENSMUSG00000000154,Slc22a18,2.544587,68,1131.2598824909505
ENSMUSG00000000157,Itgb2l,0.034375,1,1231.479
ENSMUSG00000000159,Igsf5,1.919663,69,1521.580709686023
ENSMUSG00000000167,Pih1d2,0.156512,5,1352.364
ENSMUSG00000000168,Dlat,2.0406530000000003,165,3422.83176446951
ENSMUSG00000000171,Sdhd,15.269526,338,937.048
ENSMUSG00000000182,Fgf23,0,0,1491
ENSMUSG00000000183,Fgf6,0,0,4334
ENSMUSG00000000184,Ccnd2,4.974509,671,5710.091773486589
ENSMUSG00000000194,Gpr107,1.4986570000000001,205,5790.586144130379
ENSMUSG00000000197,Nalcn,0.005775,1,7330.412000000001
ENSMUSG00000000202,Btbd17,0.054346,3,2336.8220277849337
ENSMUSG00000000204,Slfn4,0.06543,5,3234.942
ENSMUSG00000000214,Th,0.194811,8,1738.392
ENSMUSG00000000215,Ins2,1708.5806479999999,7932.265000000001,196.53146509492595
ENSMUSG00000000216,Scnn1g,0.028117,2,3011.135
ENSMUSG00000000223,Drp2,0.022713,4,7455.242
ENSMUSG00000000244,Tspan32,0.278389,8,1216.4944194849652
ENSMUSG00000000247,Lhx2,0.046219,2,1831.8000000000002
ENSMUSG00000000248,Clec2g,0,0,996.5
ENSMUSG00000000253,Gmpr,0.240692,9,1582.895
ENSMUSG00000000263,Glra1,0,0,1751.6666666666667
ENSMUSG00000000266,Mid2,0.647411,65,4250.147505553659
ENSMUSG00000000275,Trim25,1.29154,183,5998.104
ENSMUSG00000000276,Dgke,0.21772,34,6610.750440510748
ENSMUSG00000000278,Scpep1,2.886235,142,2082.703
ENSMUSG00000000282,Mnt,0.504396,62,5203.443
ENSMUSG00000000290,Itgb2,2.200679,149,2866.159993747384
