gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,24.703209,1273.714,2230.896
ENSMUSG00000000003,Pbsn,0,0,507
ENSMUSG00000000028,Cdc45,1.62093,57.99999999999999,1548.1905715077148
ENSMUSG00000000037,Scml2,0.740383,23,1344.102311816992
ENSMUSG00000000049,Apoh,16.368872,323.75,855.7608469508467
ENSMUSG00000000056,Narf,11.443857000000001,951.01,3595.6166425707697
ENSMUSG00000000058,Cav2,7.98418,295,1598.646
ENSMUSG00000000078,Klf6,14.339913,1105.001,3334.087
ENSMUSG00000000085,Scmh1,13.770474000000002,684.001,2149.1558132250925
ENSMUSG00000000088,Cox5a,168.74264599999998,1162.692,298.1264325187066
ENSMUSG00000000093,Tbx2,0.503076,72,6192.405
ENSMUSG00000000094,Tbx4,0,0,2742
ENSMUSG00000000103,Zfy2,0,0,2532
ENSMUSG00000000120,Ngfr,0.441165,39,3824.938
ENSMUSG00000000125,Wnt3,0,0,2777
ENSMUSG00000000126,Wnt9a,1.224774,97,3426.7024213120135
ENSMUSG00000000127,Fer,5.46758,301.19,2383.44667859126
ENSMUSG00000000131,Xpo6,15.084577,1129.056,3238.4954535639945
ENSMUSG00000000134,Tfe3,6.982026000000001,623.2909999999999,3862.521822935205
ENSMUSG00000000142,Axin2,1.239136,125.001,4364.672347233879
ENSMUSG00000000148,Brat1,7.74702,587,3278.416698757587
ENSMUSG00000000149,Gna12,22.943315,2088.593,3938.75
ENSMUSG00000000154,Slc22a18,21.096191,539.001,1105.4660501131698
ENSMUSG00000000157,Itgb2l,1.555205,40,1112.8403475934042
ENSMUSG00000000159,Igsf5,29.644166,802.6879999999999,1171.5703891119758
ENSMUSG00000000167,Pih1d2,1.7533500000000002,33.999,839.0170517244132
ENSMUSG00000000168,Dlat,13.274591,1096.909,3575.2805312657847
ENSMUSG00000000171,Sdhd,102.417497,1852,782.398
ENSMUSG00000000182,Fgf23,0.022728,1,1903.6630000000002
ENSMUSG00000000183,Fgf6,0,0,4358
ENSMUSG00000000184,Ccnd2,3.2018850000000003,403,5445.781922231435
ENSMUSG00000000194,Gpr107,18.528261,1949.52,4552.5393287458555
ENSMUSG00000000197,Nalcn,0.066191,9,5883.056
ENSMUSG00000000202,Btbd17,0.165825,14,3652.903
ENSMUSG00000000204,Slfn4,0.28685,20.05,3024.293
ENSMUSG00000000214,Th,0.052235,1,828.324
ENSMUSG00000000215,Ins2,3.9160760000000003,19,209.92461534760812
ENSMUSG00000000216,Scnn1g,1.220154,74,2624.084
ENSMUSG00000000223,Drp2,0.074635,8,4637.756100649829
ENSMUSG00000000244,Tspan32,0.553246,15,1173.093925608138
ENSMUSG00000000247,Lhx2,0.018146,1,2384.44
ENSMUSG00000000248,Clec2g,4.454793,32.363,314.33145395016106
ENSMUSG00000000253,Gmpr,2.052913,78,1643.935
ENSMUSG00000000263,Glra1,0,0,1775.6666666666667
ENSMUSG00000000266,Mid2,0.966396,92,4119.018627878219
ENSMUSG00000000275,Trim25,7.095372,840.8199999999999,5127.298993292387
ENSMUSG00000000276,Dgke,1.199244,172,6205.564256427382
ENSMUSG00000000278,Scpep1,18.037431,784,1880.624
ENSMUSG00000000282,Mnt,5.44161,693.2529999999999,5512.202004556556
ENSMUSG00000000290,Itgb2,11.85464,782,2854.164888890595
ENSMUSG00000000295,Hddc2,7.182980000000001,93.99999999999999,566.2186283275186
ENSMUSG00000000296,Tpd52l1,121.45010000000002,2533.6250000000005,902.619925954997
ENSMUSG00000000301,Pemt,15.437545,194.52899999999997,545.2144004986543
ENSMUSG00000000303,Cdh1,102.203174,10505.53,4447.483
ENSMUSG00000000305,Cdh4,0.035564,6,7299.625
ENSMUSG00000000308,Ckmt1,129.044537,3752.1620000000003,1258.0638954994893
ENSMUSG00000000317,Bcl6b,0.31623,24.047,3290.231
ENSMUSG00000000318,Clec10a,1.213066,35.239000000000004,1256.8696426072447
ENSMUSG00000000320,Alox12,4.344782,279,2778.4132949248083
ENSMUSG00000000326,Comt,46.973601,1482.743,1365.755554797385
ENSMUSG00000000339,Rtca,10.97438,389,1533.66419054671
ENSMUSG00000000340,Dbt,28.104934,1545.645,2379.5127533279388
ENSMUSG00000000346,Dazap2,84.941275,4168.487,2123.3442688903247
ENSMUSG00000000355,Mcts1,50.916072,373.99999999999994,317.8173700491861
ENSMUSG00000000359,Rem1,0.750549,33,1902.372
ENSMUSG00000000365,Rnf17,0,0,1778.5
ENSMUSG00000000374,Trappc10,12.282276,1374.734,4842.845056586173
ENSMUSG00000000378,Ccm2,14.871103,586,1704.9641428834836
ENSMUSG00000000381,Wap,0,0,383
ENSMUSG00000000384,Tbrg4,18.090563,563.999,1348.9245734996198
ENSMUSG00000000385,Tmprss2,50.487711000000004,3395.118,2909.577292846273
ENSMUSG00000000386,Mx1,4.871688,234.918,2086.3991945808107
ENSMUSG00000000392,Fap,2.729794,116,1838.6065678450466
ENSMUSG00000000394,Gcg,0,0,545
