gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,15.420758,1002,2316.999
ENSMUSG00000000003,Pbsn,0,0,479
ENSMUSG00000000028,Cdc45,1.992936,85,1520.861679788011
ENSMUSG00000000037,Scml2,0.05051,4,2823.862
ENSMUSG00000000049,Apoh,9.304476,235,900.616
ENSMUSG00000000056,Narf,4.034665,448,3959.446
ENSMUSG00000000058,Cav2,2.921716,105,1281.4895015018571
ENSMUSG00000000078,Klf6,4.991906,471,3364.4839999999995
ENSMUSG00000000085,Scmh1,4.907659000000001,359.99999999999994,2615.7248308529583
ENSMUSG00000000088,Cox5a,66.947866,626,333.42742779030476
ENSMUSG00000000093,Tbx2,0.736133,117,5667.522
ENSMUSG00000000094,Tbx4,0.012136,1,2938.355
ENSMUSG00000000103,Zfy2,0,0,2501
ENSMUSG00000000120,Ngfr,0.414016,47,4048.043
ENSMUSG00000000125,Wnt3,0.01095,1,3256.5159999999996
ENSMUSG00000000126,Wnt9a,0.310485,31,3560.2920000000004
ENSMUSG00000000127,Fer,2.218648,162,2603.6977061165176
ENSMUSG00000000131,Xpo6,8.275470999999998,718,3093.8243623376857
ENSMUSG00000000134,Tfe3,3.3806719999999997,397,4187.466424164782
ENSMUSG00000000142,Axin2,0.314283,35,3971.1095572843587
ENSMUSG00000000148,Brat1,2.725101,260.001,3402.159314096982
ENSMUSG00000000149,Gna12,4.616206,491,3792.803
ENSMUSG00000000154,Slc22a18,3.411123,121,1264.8870000000002
ENSMUSG00000000157,Itgb2l,0.49044,16,1163.3141964542044
ENSMUSG00000000159,Igsf5,8.283251,298,1282.8605222173032
ENSMUSG00000000167,Pih1d2,0.391317,8,728.9965524600259
ENSMUSG00000000168,Dlat,7.562487,769,3625.981518499404
ENSMUSG00000000171,Sdhd,44.292013,1006.938,810.6650000000001
ENSMUSG00000000182,Fgf23,0,0,1484
ENSMUSG00000000183,Fgf6,0,0,4327
ENSMUSG00000000184,Ccnd2,1.644633,263,5702.307978372075
ENSMUSG00000000194,Gpr107,5.509677,650.001,4206.793345605558
ENSMUSG00000000197,Nalcn,0.082917,15,6450.796000000001
ENSMUSG00000000202,Btbd17,0,0,1118.2857142857142
ENSMUSG00000000204,Slfn4,0.071262,6,3002.337
ENSMUSG00000000214,Th,0.045806,1,778.475
ENSMUSG00000000215,Ins2,2.589369,14,192.79596148714222
ENSMUSG00000000216,Scnn1g,1.244483,101,2893.986
ENSMUSG00000000223,Drp2,0.10427700000000001,16,5471.32512116766
ENSMUSG00000000244,Tspan32,2.201253,81,1312.1369378694774
ENSMUSG00000000247,Lhx2,0.025753,3,4153.844
ENSMUSG00000000248,Clec2g,0.550823,3,194.210016756744
ENSMUSG00000000253,Gmpr,1.201661,57,1691.441
ENSMUSG00000000263,Glra1,0,0,1744.6666666666667
ENSMUSG00000000266,Mid2,1.5291540000000001,143,3334.6381328126527
