gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,22.995775,1719.802,2266.923
ENSMUSG00000000003,Pbsn,0,0,499
ENSMUSG00000000028,Cdc45,1.616403,101,1893.9922294031874
ENSMUSG00000000037,Scml2,0.090275,12,4029.206790063695
ENSMUSG00000000049,Apoh,18.394776,556,916.192
ENSMUSG00000000056,Narf,6.301532,757,3641.2957330995064
ENSMUSG00000000058,Cav2,6.3152539999999995,294,1411.1159069969317
ENSMUSG00000000078,Klf6,12.56611,1358.209,3276.212
ENSMUSG00000000085,Scmh1,6.838005,491,2176.4985314076257
ENSMUSG00000000088,Cox5a,101.907392,1130,336.10831727953547
ENSMUSG00000000093,Tbx2,0.684814,134.981,5974.553
ENSMUSG00000000094,Tbx4,0.020977,2,2889.948
ENSMUSG00000000103,Zfy2,0,0,2523
ENSMUSG00000000120,Ngfr,1.839416,241,3971.398
ENSMUSG00000000125,Wnt3,0.038119,4,3180.734
ENSMUSG00000000126,Wnt9a,0.361985,41,3433.205
ENSMUSG00000000127,Fer,2.433286,202,2516.3116476427354
ENSMUSG00000000131,Xpo6,11.975451,1542.1,3903.255058508945
ENSMUSG00000000134,Tfe3,6.204456,762.9999999999999,3727.5803501233618
ENSMUSG00000000142,Axin2,1.452595,235,4903.764157104354
ENSMUSG00000000148,Brat1,4.101789,471,3480.600058936479
ENSMUSG00000000149,Gna12,10.271092999999999,1310.842,3868.4767856457925
ENSMUSG00000000154,Slc22a18,3.372591,141,1267.248
ENSMUSG00000000157,Itgb2l,0.428571,19,1343.8063011053011
ENSMUSG00000000159,Igsf5,6.508258,271,1262.1499222618404
ENSMUSG00000000167,Pih1d2,0.238831,9,1142.241
ENSMUSG00000000168,Dlat,8.768675,1044.001,3608.8879446686074
ENSMUSG00000000171,Sdhd,52.893049,1421.535,814.639
ENSMUSG00000000182,Fgf23,0.015651,1,1936.74
ENSMUSG00000000183,Fgf6,0.00678,1,4470.599
ENSMUSG00000000184,Ccnd2,11.677144,2088.4390000000003,5421.148661582662
ENSMUSG00000000194,Gpr107,7.234083,1128,4726.414940951189
ENSMUSG00000000197,Nalcn,0.058538,12,6213.655
ENSMUSG00000000202,Btbd17,0.012212,1,2482.068
ENSMUSG00000000204,Slfn4,0.382678,27,2138.6370523102973
ENSMUSG00000000214,Th,0.073025,2,830.166
ENSMUSG00000000215,Ins2,6.906415,47,206.2773288266054
ENSMUSG00000000216,Scnn1g,0.987548,93,2854.506
ENSMUSG00000000223,Drp2,0.196164,38,5871.780517189698
ENSMUSG00000000244,Tspan32,21.644400999999995,868.2170000000001,1215.873559189557
ENSMUSG00000000247,Lhx2,0.11407900000000001,12,3188.483801917969
ENSMUSG00000000248,Clec2g,0.6941,7,305.69105260337125
ENSMUSG00000000253,Gmpr,3.4939080000000002,137,1188.5439449178398
ENSMUSG00000000263,Glra1,0,0,1766.6666666666667
ENSMUSG00000000266,Mid2,1.1768,155,3992.4132508310668
ENSMUSG00000000275,Trim25,6.357959,1115,5315.73686242346
ENSMUSG00000000276,Dgke,1.102822,241,6623.9649685679105
