gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,13.675005,1319,2545.772
ENSMUSG00000000003,Pbsn,0,0,521.5
ENSMUSG00000000028,Cdc45,0.356249,26,1926.291936482629
ENSMUSG00000000037,Scml2,0.099217,14,3724.2998466593426
ENSMUSG00000000049,Apoh,8.104479,349.51,1138.249
ENSMUSG00000000056,Narf,3.8771389999999997,654,4452.137933349823
ENSMUSG00000000058,Cav2,3.340592,187,1477.4760423634493
ENSMUSG00000000078,Klf6,4.762323,697,3862.924
ENSMUSG00000000085,Scmh1,5.529998000000001,509.001,2429.377749568806
ENSMUSG00000000088,Cox5a,67.91605799999999,1048.886,407.62166206639967
ENSMUSG00000000093,Tbx2,0.361107,101,7382.24
ENSMUSG00000000094,Tbx4,0.007689,1,3432.713
ENSMUSG00000000103,Zfy2,0,0,2550
ENSMUSG00000000120,Ngfr,3.790275,696.53,4850.333
ENSMUSG00000000125,Wnt3,0,0,2795
ENSMUSG00000000126,Wnt9a,0.183243,30,4321.109
ENSMUSG00000000127,Fer,2.088604,218,2754.879630972649
ENSMUSG00000000131,Xpo6,4.761329,896.0010000000002,4966.867151479134
ENSMUSG00000000134,Tfe3,2.9565599999999996,459.99999999999994,4106.515137036962
ENSMUSG00000000142,Axin2,0.472828,91,5079.725288732901
ENSMUSG00000000148,Brat1,1.696789,271,4215.448933165526
ENSMUSG00000000149,Gna12,3.177412,505.68,4200.536
ENSMUSG00000000154,Slc22a18,4.157749,220.99899999999997,1402.9311899037195
ENSMUSG00000000157,Itgb2l,0.521688,26,1315.4207604660257
ENSMUSG00000000159,Igsf5,11.061164,625.387,1492.2800879910108
ENSMUSG00000000167,Pih1d2,0.36789,17,1219.644
ENSMUSG00000000168,Dlat,8.764142000000001,1229.728,3703.4083118981866
ENSMUSG00000000171,Sdhd,31.420898,1263.001,1060.931
ENSMUSG00000000182,Fgf23,0,0,1533
ENSMUSG00000000183,Fgf6,0,0,4376
ENSMUSG00000000184,Ccnd2,0.959228,217.999,5998.419427771082
ENSMUSG00000000194,Gpr107,3.791619,783.596,5454.688384509888
ENSMUSG00000000197,Nalcn,0.075627,21,7329.020000000001
ENSMUSG00000000202,Btbd17,0,0,1155.5714285714287
ENSMUSG00000000204,Slfn4,0.030348,4,3478.878
ENSMUSG00000000214,Th,0.016304,1,1618.807
ENSMUSG00000000215,Ins2,1.021259,10,258.444291742839
ENSMUSG00000000216,Scnn1g,2.635389,318,3184.8179999999998
ENSMUSG00000000223,Drp2,0.021175,6,7478.676979173554
ENSMUSG00000000244,Tspan32,0.030978,2,1703.985335076506
ENSMUSG00000000247,Lhx2,0,0,888.7142857142857
ENSMUSG00000000248,Clec2g,1.4330850000000002,20,368.3493108399013
ENSMUSG00000000253,Gmpr,0.368832,28,2003.6939999999997
ENSMUSG00000000263,Glra1,0,0,1793.6666666666667
ENSMUSG00000000266,Mid2,3.7021290000000002,610,4348.91013850949
ENSMUSG00000000275,Trim25,2.135366,526,6501.529558002704
ENSMUSG00000000276,Dgke,0.393966,111,7436.457703167279
ENSMUSG00000000278,Scpep1,3.154992,275,2300.576
ENSMUSG00000000282,Mnt,1.448764,390,7105.081000000001
ENSMUSG00000000290,Itgb2,0.853734,108,3338.9
ENSMUSG00000000295,Hddc2,2.4046540000000003,69.00000000000001,757.3541131530773
ENSMUSG00000000296,Tpd52l1,30.354063,1082.07,940.8935354794513
ENSMUSG00000000301,Pemt,2.982857,83.99900000000001,743.2744213038037
ENSMUSG00000000303,Cdh1,21.271361,4117.009,5108.4456387737955
ENSMUSG00000000305,Cdh4,0.012723,4,8298.309
ENSMUSG00000000308,Ckmt1,58.399903,3448.6019999999994,1558.5940877759676
ENSMUSG00000000317,Bcl6b,0.130216,21,4256.552
ENSMUSG00000000318,Clec10a,0.646174,39,1593.0055808915247
ENSMUSG00000000320,Alox12,4.754635,633,3513.895281120422
ENSMUSG00000000326,Comt,10.195575,676.183,1750.4719581267364
ENSMUSG00000000339,Rtca,2.884624,193,1765.9168678954347
ENSMUSG00000000340,Dbt,11.476405999999999,1268,2916.188676837069
ENSMUSG00000000346,Dazap2,21.595609000000003,1818.9320000000002,2223.0695822280345
ENSMUSG00000000355,Mcts1,18.910557,255,355.908586437142
ENSMUSG00000000359,Rem1,0.125801,11,2307.859
ENSMUSG00000000365,Rnf17,0,0,1793.8333333333333
ENSMUSG00000000374,Trappc10,4.5839799999999995,1060.028,6103.471691181463
ENSMUSG00000000378,Ccm2,3.4477450000000003,233.999,1791.360281111567
ENSMUSG00000000381,Wap,0,0,393
ENSMUSG00000000384,Tbrg4,6.371074,405.99899999999997,1681.959832738248
ENSMUSG00000000385,Tmprss2,18.634265000000003,2358.74,3340.9489102959515
ENSMUSG00000000386,Mx1,0.846154,61.001,1902.7545360099934
ENSMUSG00000000392,Fap,0.666749,60,2375.149123280275
ENSMUSG00000000394,Gcg,0.056728,2,930.537
ENSMUSG00000000399,Ndufa9,27.958932,1440,1359.3902235352907
ENSMUSG00000000402,Egfl6,0.093034,9,2553.316
ENSMUSG00000000409,Lck,0.611619,30,1294.6202372163061
ENSMUSG00000000411,Tssk3,0.035297,2,1495.538
ENSMUSG00000000416,Cttnbp2,2.153103,315,3861.4278193713903
ENSMUSG00000000420,Galnt1,4.218515,493,3084.533622077437
ENSMUSG00000000435,Myf5,0,0,1802
ENSMUSG00000000439,Mkrn2,1.980461,438.67600000000004,5846.277245170694
ENSMUSG00000000440,Pparg,0.446634,33,1950.1341813363963
ENSMUSG00000000441,Raf1,9.955783000000002,944.326,2503.501748286699
ENSMUSG00000000486,Septin1,0.946076,44,1227.5218587534193
ENSMUSG00000000489,Pdgfb,1.1028179999999999,187,4475.481722975142
ENSMUSG00000000530,Acvrl1,2.061248,230,2945.1007218490936
ENSMUSG00000000531,Tamalin,0.243491,32,3468.716
ENSMUSG00000000532,Acvr1b,3.915579,812.017,5473.579
ENSMUSG00000000538,Tom1l2,5.758764000000002,1057.998,4849.072119912535
ENSMUSG00000000544,Gpa33,0.260454,30,3040.13
ENSMUSG00000000552,Zfp385a,0.607991,90,3907.0410373903565
ENSMUSG00000000555,Itga5,0.739914,102,3638.4886741053697
ENSMUSG00000000560,Gabra2,0,0,2379.5
ENSMUSG00000000561,Wdr77,5.494099,469.261,2254.344625831096
ENSMUSG00000000562,Adora3,0.044709,4,2361.409
ENSMUSG00000000563,Atp5pb,39.792258000000004,2633.7140000000004,1746.9174401890186
ENSMUSG00000000567,Sox9,6.61614,1327,5293.811
ENSMUSG00000000568,Hnrnpd,22.780431,1269.0000000000002,1470.2864256735527
ENSMUSG00000000579,Dynlt1c,4.087054,214.648,1386.1768566517594
ENSMUSG00000000581,C1d,15.346846,287,493.5884961721124
ENSMUSG00000000594,Gm2a,3.589538,552,4058.848
ENSMUSG00000000600,Krit1,4.611007000000001,421,2409.8417759146755
ENSMUSG00000000605,Clcn4,7.739301,1344.5780000000002,4585.498354816669
ENSMUSG00000000606,Vmn2r88,0,0,4132.888888888889
ENSMUSG00000000617,Grm6,0,0,3066.25
ENSMUSG00000000627,Sema4f,0.038081,8,5544.71
ENSMUSG00000000628,Hk2,3.818761,1010,6980.735165673108
ENSMUSG00000000631,Myo18a,7.053457,2019.9999999999998,7558.780050571373
ENSMUSG00000000632,Sez6,0.077341,13,4436.438417592222
ENSMUSG00000000673,Haao,1.298126,72,1463.9212600764488
ENSMUSG00000000682,Cd52,9.236769,108,308.607
ENSMUSG00000000686,Abhd15,0.334851,29,2285.8501932142954
ENSMUSG00000000690,Hoxb6,0,0,1361.5
ENSMUSG00000000693,Loxl3,0.548983,51.477999999999994,2474.9587963233835
ENSMUSG00000000701,Tcl1b5,0,0,774
ENSMUSG00000000706,Btn1a1,0.042875,6,3693.554
ENSMUSG00000000708,Kat2b,8.138425999999999,1351.7050000000002,4383.727660324859
ENSMUSG00000000711,Rab5b,12.569647,1600.9440000000002,3361.671969725005
ENSMUSG00000000724,Cryba1,0,0,798
ENSMUSG00000000730,Dnmt3l,0.025765,1,1024.387
ENSMUSG00000000731,Aire,0,0,1424.4375
ENSMUSG00000000732,Icosl,0.8918119999999999,91.001,2693.209306017412
ENSMUSG00000000738,Spg7,4.963907000000001,551,2929.747505571317
ENSMUSG00000000739,Sult5a1,1.781901,80,1184.9739606442781
ENSMUSG00000000740,Rpl13,256.838698,6977.492,717.0364667792506
ENSMUSG00000000743,Chmp1a,9.981085000000002,842.0000000000001,2226.571163791612
ENSMUSG00000000751,Rpa1,7.433946,670,2378.7980631629553
ENSMUSG00000000753,Serpinf1,7.714244000000001,495.001,1693.6125224336952
ENSMUSG00000000759,Tubgcp3,5.421577999999999,593.075,2887.2658023971994
ENSMUSG00000000766,Oprm1,0,0,1198.6129032258063
ENSMUSG00000000776,Polr3d,3.2256400000000003,293.999,2405.6569524934584
ENSMUSG00000000782,Tcf7,0.12190999999999999,13,2814.5128856697565
ENSMUSG00000000787,Ddx3x,41.95736599999999,5656.013999999999,3557.988370219165
ENSMUSG00000000791,Il12rb1,0.12443000000000001,3,636.3543958129068
ENSMUSG00000000792,Slc5a5,0.901227,132,3865.825
ENSMUSG00000000794,Kcnn3,0.07642499999999999,18,6216.3872829309785
ENSMUSG00000000804,Usp32,1.732104,370,5638.063994858277
ENSMUSG00000000805,Car4,0.919664,40,1147.9762234729208
ENSMUSG00000000811,Txnrd3,0.868379,106,3221.8009999999995
ENSMUSG00000000817,Fasl,0.03202,2,1648.596
ENSMUSG00000000823,Zfp512b,6.883189000000001,832.3919999999999,3191.835432306159
ENSMUSG00000000826,Dnajc5,7.604420999999999,1466.999,5091.7399943027885
ENSMUSG00000000827,Tpd52l2,7.04712,611.9730000000002,2292.0383087888385
ENSMUSG00000000838,Fmr1,5.087292,420.001,2179.0385295288734
ENSMUSG00000000861,Bcl11a,2.119395,334,4159.458922607631
ENSMUSG00000000869,Il4,0.082782,1,318.834
ENSMUSG00000000876,Pxmp4,2.67058,259,2559.743236642227
ENSMUSG00000000881,Dlg3,4.878251,667.603,3612.0729411735892
ENSMUSG00000000884,Gnb1l,1.182885,62,1383.4091256436595
ENSMUSG00000000889,Dbh,0,0,1162
ENSMUSG00000000901,Mmp11,0.471928,47,2628.5991771329527
ENSMUSG00000000902,Smarcb1,4.709217000000001,417.318,2338.951010782259
ENSMUSG00000000903,Vpreb3,0.051004,1,517.485
ENSMUSG00000000915,Hip1r,4.613786,1460.546,8355.263792413865
ENSMUSG00000000916,Nsun5,3.859615,229.962,1572.5848547041612
ENSMUSG00000000934,Top1mt,1.550967,130,2212.295362284304
ENSMUSG00000000938,Hoxa10,0,0,1408
ENSMUSG00000000942,Hoxa4,0,0,1313
ENSMUSG00000000948,Gm38393,0.14855,10,1776.7590000000002
ENSMUSG00000000957,Mmp14,2.239977,268,3157.8644026085985
ENSMUSG00000000958,Slc7a7,1.09669,73.249,1762.8766633515397
ENSMUSG00000000959,Oxa1l,7.637767,666.7510000000001,2304.0888877436296
ENSMUSG00000000976,Heatr6,1.232337,258.105,5528.005645135218
ENSMUSG00000000982,Ccl3,0.187459,4,563.191
ENSMUSG00000000983,Wfdc18,125.06896400000001,1239.229,261.51953703059377
ENSMUSG00000001014,Icam4,0.057160999999999997,2,923.496
ENSMUSG00000001016,Ilf2,6.546015,444.64300000000003,1792.8193534700122
ENSMUSG00000001017,Chtop,18.765477999999998,1629.523,2291.9389384604005
ENSMUSG00000001018,Snapin,7.003785000000001,431.44599999999997,1625.9063652112393
ENSMUSG00000001020,S100a4,1.480073,17,303.157
ENSMUSG00000001021,S100a3,0.224141,4,471.0188538241553
ENSMUSG00000001023,S100a5,0,0,189.5
ENSMUSG00000001025,S100a6,13.465271000000001,276,540.9991292689913
ENSMUSG00000001027,Scn4a,0.006186,2,8533.48
ENSMUSG00000001029,Icam2,0.32078,16,1316.481
ENSMUSG00000001034,Mapk7,1.097473,167.00000000000003,4016.285080750051
ENSMUSG00000001036,Epn2,3.510627,526.001,3954.6062876719743
ENSMUSG00000001039,B9d1,3.109756,76.999,653.5317763580165
ENSMUSG00000001052,Sec24b,5.777571999999999,612.417,2797.7207496773735
ENSMUSG00000001053,N4bp3,0.605618,73,3181.457300275091
ENSMUSG00000001054,Rmnd5b,2.8720549999999996,202,1856.3542753759941
ENSMUSG00000001056,Nhp2,12.566564999999999,442,928.3417998916171
ENSMUSG00000001062,Vps9d1,4.807211000000001,626.0000000000001,3437.031865486661
ENSMUSG00000001065,Zfp276,2.84164,376.862,3500.376617834772
ENSMUSG00000001076,C1ql4,0,0,1193
ENSMUSG00000001082,Mfsd10,7.208454999999998,320.628,1173.9842959557911
ENSMUSG00000001089,Luzp1,2.879349,799.4680000000001,7328.394636367803
ENSMUSG00000001095,Slc13a2,0.747241,82,2896.3790000000004
ENSMUSG00000001098,Kctd10,4.147557,555,3531.8556300014684
ENSMUSG00000001100,Poldip2,14.626239,1092,1970.5716097642737
ENSMUSG00000001103,Sebox,0,0,1044.5
ENSMUSG00000001105,Ift20,67.758543,1605.277,625.2989889890193
ENSMUSG00000001119,Col6a1,4.169445,907,5741.578
ENSMUSG00000001120,Pcbp3,0.620949,54,2295.3027872965413
ENSMUSG00000001123,Lgals9,3.527569,192,1436.5734194738643
ENSMUSG00000001127,Araf,16.955098,1290.001,2008.1291614468405
ENSMUSG00000001128,Cfp,1.068379,69,1704.614
ENSMUSG00000001131,Timp1,0.526189,13,652.0843416338995
ENSMUSG00000001134,Uxt,6.4267330000000005,160.98399999999998,661.13664566429
ENSMUSG00000001138,Cnnm3,2.577009,370.00100000000003,3789.553964538346
ENSMUSG00000001143,Lman2l,3.7585420000000003,448.99899999999997,3153.03821251778
ENSMUSG00000001150,Mcm3ap,1.55661,484,8206.684
ENSMUSG00000001151,Pcnt,1.769671,468.04799999999994,6980.720230917499
ENSMUSG00000001155,Ftcd,0.548995,50,2403.831810725052
ENSMUSG00000001156,Mxd1,1.519084,298.165,5180.555729644971
ENSMUSG00000001157,Gmcl1,3.153109,318,2661.8913716991706
ENSMUSG00000001158,Snrnp27,14.945927000000001,384,678.1258307587076
ENSMUSG00000001166,Oas1c,0.9244749999999999,56,1598.8028170648204
ENSMUSG00000001168,Oas1h,0,0,1036
ENSMUSG00000001173,Ocrl,2.146673,312,3836.107434595302
ENSMUSG00000001175,Calm1,132.289664,7866.623,1569.5120541335264
ENSMUSG00000001211,Agpat3,6.842744,862.6669999999999,3327.4808230866156
ENSMUSG00000001225,Slc26a3,0.063731,6,2484.877
ENSMUSG00000001227,Sema6b,0.26307400000000003,58,5819.04940040825
ENSMUSG00000001228,Uhrf1,0.471828,72,4027.6435608675192
ENSMUSG00000001229,Dpp9,3.278532,565,4548.5310202380215
ENSMUSG00000001240,Ramp2,1.3664790000000002,82.31700000000001,1589.9675847583458
ENSMUSG00000001247,Lsr,7.442746,734,2602.9453695351153
ENSMUSG00000001248,Gramd1a,14.963782999999996,2343.018,4132.723868369249
ENSMUSG00000001249,Hpn,2.5632460000000004,200,2059.4057246748844
