gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,11.276258,963,2335.003
ENSMUSG00000000003,Pbsn,0,0,500.5
ENSMUSG00000000028,Cdc45,0.682505,46,1842.8003800206593
ENSMUSG00000000037,Scml2,0.279814,8,781.7125422673633
ENSMUSG00000000049,Apoh,10.607385,366,943.4069999999999
ENSMUSG00000000056,Narf,2.833964,414.241,3996.55
ENSMUSG00000000058,Cav2,3.357418,179,1457.7188385306804
ENSMUSG00000000078,Klf6,3.493616,438,3427.877
ENSMUSG00000000085,Scmh1,5.559822,375,1844.1506253288321
ENSMUSG00000000088,Cox5a,66.38426299999999,848.001,349.26663457515525
ENSMUSG00000000093,Tbx2,0.763112,164,5876.003
ENSMUSG00000000094,Tbx4,0,0,2737
ENSMUSG00000000103,Zfy2,0,0,2527
ENSMUSG00000000120,Ngfr,0.166037,24,3952.1469999999995
ENSMUSG00000000125,Wnt3,0.186067,22,3232.811
ENSMUSG00000000126,Wnt9a,0.191417,24,3428.134
ENSMUSG00000000127,Fer,1.6814429999999998,165.519,2691.4853198978503
ENSMUSG00000000131,Xpo6,4.404885,630.9029999999999,3916.1028508991726
ENSMUSG00000000134,Tfe3,2.765419,392.999,3885.5985510922583
ENSMUSG00000000142,Axin2,0.349929,47,3672.3569228814995
ENSMUSG00000000148,Brat1,1.35427,170,3432.1767997422967
ENSMUSG00000000149,Gna12,3.173334,439,3782.4649999999997
ENSMUSG00000000154,Slc22a18,4.363934,192,1202.9546279968945
ENSMUSG00000000157,Itgb2l,0.193196,10,1415.2273265906126
ENSMUSG00000000159,Igsf5,7.024864000000001,342.618,1333.5133326825971
ENSMUSG00000000167,Pih1d2,0.34726300000000004,15.001,1181.0260916509965
ENSMUSG00000000168,Dlat,6.832412,823,3293.4571315068533
ENSMUSG00000000171,Sdhd,41.076394,1219.814,811.947
ENSMUSG00000000182,Fgf23,0,0,1510
ENSMUSG00000000183,Fgf6,0,0,4353
ENSMUSG00000000184,Ccnd2,1.144857,250,5970.554877139241
ENSMUSG00000000194,Gpr107,3.422788,553.566,4421.966826760815
ENSMUSG00000000197,Nalcn,0.108604,26,6545.651
ENSMUSG00000000202,Btbd17,0,0,1137
ENSMUSG00000000204,Slfn4,0.099969,6,1641.0286989066612
ENSMUSG00000000214,Th,0,0,960
ENSMUSG00000000215,Ins2,6.051706,45,203.31099957598732
ENSMUSG00000000216,Scnn1g,0.821562,90,2995.217
ENSMUSG00000000223,Drp2,0.031623,7,6052.4014215918805
ENSMUSG00000000244,Tspan32,0.685534,27.999,1116.7459591938548
ENSMUSG00000000247,Lhx2,0.012079,1,2263.57
ENSMUSG00000000248,Clec2g,0.30006,7,637.8440903652603
ENSMUSG00000000253,Gmpr,1.43909,87,1652.942
ENSMUSG00000000263,Glra1,0,0,1770.6666666666667
ENSMUSG00000000266,Mid2,0.9050020000000001,140,4229.65202993916
ENSMUSG00000000275,Trim25,1.310522,276,5758.257
ENSMUSG00000000276,Dgke,0.222523,67,8232.401
ENSMUSG00000000278,Scpep1,4.272624,317,2028.574
ENSMUSG00000000282,Mnt,1.14018,232,5563.406
ENSMUSG00000000290,Itgb2,1.074939,124,3154.018451963321
ENSMUSG00000000295,Hddc2,2.736563,65.001,649.4331714720254
ENSMUSG00000000296,Tpd52l1,38.474743999999994,1290,916.7270880999238
ENSMUSG00000000301,Pemt,4.196676999999999,102,664.5399523792279
ENSMUSG00000000303,Cdh1,9.618493,1763.94,5014.214
ENSMUSG00000000305,Cdh4,0.014396,4,7597.041
ENSMUSG00000000308,Ckmt1,61.367534,3329.1220000000003,1483.2596822240569
ENSMUSG00000000317,Bcl6b,0.261483,21,2195.848744323723
ENSMUSG00000000318,Clec10a,1.8647850000000001,92.018,1349.1940635665774
ENSMUSG00000000320,Alox12,3.8191580000000003,414,2963.8683073180005
ENSMUSG00000000326,Comt,11.5313,599.496,1421.457144946797
ENSMUSG00000000339,Rtca,3.357598,195,1587.9327217070063
ENSMUSG00000000340,Dbt,9.063936,870,2624.392360975077
ENSMUSG00000000346,Dazap2,22.184327000000003,1637,2017.5697890702747
ENSMUSG00000000355,Mcts1,17.972917999999996,193.999,295.12752223016884
ENSMUSG00000000359,Rem1,0.843216,62,2010.3849997580694
ENSMUSG00000000365,Rnf17,0.007442,1,3674.206
ENSMUSG00000000374,Trappc10,3.1321790000000003,588.999,5141.560990743185
ENSMUSG00000000378,Ccm2,5.400205000000001,321.99999999999994,1630.3163611833252
ENSMUSG00000000381,Wap,0,0,375
ENSMUSG00000000384,Tbrg4,5.623507,340,1653.0955354409625
ENSMUSG00000000385,Tmprss2,20.2281,2202.0019999999995,2976.382125309644
ENSMUSG00000000386,Mx1,0.163671,14,2338.738
ENSMUSG00000000392,Fap,1.112693,85.001,2088.6694761457115
ENSMUSG00000000394,Gcg,0.253675,8,862.26
ENSMUSG00000000399,Ndufa9,28.757811,1229.8999999999999,1169.337800529811
ENSMUSG00000000402,Egfl6,0.475258,41,2358.745
ENSMUSG00000000409,Lck,0.711159,43,1653.210707852956
ENSMUSG00000000411,Tssk3,0,0,976
ENSMUSG00000000416,Cttnbp2,0.515554,79,4189.663701113753
ENSMUSG00000000420,Galnt1,45.193577,4918.077,2975.3968321705315
ENSMUSG00000000435,Myf5,0,0,1779
ENSMUSG00000000439,Mkrn2,1.839607,372.509,5536.539617630287
ENSMUSG00000000440,Pparg,1.244284,79,1735.9366537462508
ENSMUSG00000000441,Raf1,8.198995,831.4899999999999,2772.8284858396664
