gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,8.99264,775,2398.667
ENSMUSG00000000003,Pbsn,0,0,496
ENSMUSG00000000028,Cdc45,1.497959,100,1858.0426618478878
ENSMUSG00000000037,Scml2,0.025781,4,4318.281
ENSMUSG00000000049,Apoh,9.972977,350,976.784
ENSMUSG00000000056,Narf,2.359814,351.262,4142.939
ENSMUSG00000000058,Cav2,1.710196,93,1513.535
ENSMUSG00000000078,Klf6,3.705951,472,3544.849
ENSMUSG00000000085,Scmh1,3.776573,317.04699999999997,2336.592034022115
ENSMUSG00000000088,Cox5a,67.08878899999999,837.485,347.44230804781705
ENSMUSG00000000093,Tbx2,0.386832,86,6187.737
ENSMUSG00000000094,Tbx4,0,0,2732
ENSMUSG00000000103,Zfy2,0,0,2522
ENSMUSG00000000120,Ngfr,0.449538,67,4148.243
ENSMUSG00000000125,Wnt3,0.016646,2,3344.144
ENSMUSG00000000126,Wnt9a,0.151901,20,3664.583
ENSMUSG00000000127,Fer,1.6938870000000001,167,2744.020292565561
ENSMUSG00000000131,Xpo6,5.006538000000001,481.001,2674.011843558163
ENSMUSG00000000134,Tfe3,2.7725299999999997,410.438,4120.289343940372
ENSMUSG00000000142,Axin2,0.200926,30,4155.652466977892
ENSMUSG00000000148,Brat1,1.5210430000000001,201.999,3696.2839179727325
ENSMUSG00000000149,Gna12,2.60445,376,4018.16
ENSMUSG00000000154,Slc22a18,5.1191260000000005,242,1315.7549637199786
ENSMUSG00000000157,Itgb2l,0.191143,8,1164.894
ENSMUSG00000000159,Igsf5,6.259694,296,1316.1158280267375
ENSMUSG00000000167,Pih1d2,0.241632,11,1267.052247831413
ENSMUSG00000000168,Dlat,4.883602,629,3584.806654556821
ENSMUSG00000000171,Sdhd,30.219657,952.769,877.5130000000001
ENSMUSG00000000182,Fgf23,0,0,1505
ENSMUSG00000000183,Fgf6,0,0,4348
ENSMUSG00000000184,Ccnd2,0.999684,222,6180.8114494950405
ENSMUSG00000000194,Gpr107,3.030857,572,5252.740876921939
ENSMUSG00000000197,Nalcn,0.045462,11,6734.427
ENSMUSG00000000202,Btbd17,0.021424,2,2598.301
ENSMUSG00000000204,Slfn4,0.066228,8,3362.044
ENSMUSG00000000214,Th,0,0,955.3333333333334
ENSMUSG00000000215,Ins2,1.20254,10,231.44913859913186
ENSMUSG00000000216,Scnn1g,0.518749,57,3058.25
ENSMUSG00000000223,Drp2,0.051029,9,4908.913494052402
ENSMUSG00000000244,Tspan32,0.9033610000000001,43,1324.8380564004867
ENSMUSG00000000247,Lhx2,0.006477,1,4297.21
ENSMUSG00000000248,Clec2g,0.824153,6,202.62863395752973
ENSMUSG00000000253,Gmpr,0.305905,19,1728.7090000000003
ENSMUSG00000000263,Glra1,0,0,1765.6666666666667
ENSMUSG00000000266,Mid2,0.8921410000000001,143,4461.266590163437
ENSMUSG00000000275,Trim25,2.197285,466,5902.759
ENSMUSG00000000276,Dgke,0.30711900000000003,76,6887.514666096855
ENSMUSG00000000278,Scpep1,3.070326,233,2112.16
ENSMUSG00000000282,Mnt,0.845613,183,6023.302
ENSMUSG00000000290,Itgb2,1.750531,204,3243.513592166605
ENSMUSG00000000295,Hddc2,2.6825840000000003,66,684.7716550475212
ENSMUSG00000000296,Tpd52l1,25.506700000000002,885.0039999999999,965.708294138442
ENSMUSG00000000301,Pemt,3.010002,78.001,721.2454876392109
ENSMUSG00000000303,Cdh1,7.244571,1333.001,5121.217
ENSMUSG00000000305,Cdh4,0.007035,2,7912.54
ENSMUSG00000000308,Ckmt1,38.405151,2081.06,1508.170470433771
ENSMUSG00000000317,Bcl6b,0.076179,10,3653.6100000000006
ENSMUSG00000000318,Clec10a,3.3807769999999997,163.624,1347.0565554098955
ENSMUSG00000000320,Alox12,2.107076,234,3090.944318953849
ENSMUSG00000000326,Comt,9.332383,510.92999999999995,1523.787638010999
ENSMUSG00000000339,Rtca,3.399289,197.00000000000003,1612.9966783094937
ENSMUSG00000000340,Dbt,6.622325,664,2790.699
ENSMUSG00000000346,Dazap2,17.689807,1331.0610000000001,2094.2580524821437
ENSMUSG00000000355,Mcts1,11.222090000000001,123.60400000000001,306.559385391313
ENSMUSG00000000359,Rem1,0.257797,19,2051.3110059930877
ENSMUSG00000000365,Rnf17,0.056741,3,1471.6023175129094
ENSMUSG00000000374,Trappc10,2.809355,553,5478.653263987641
ENSMUSG00000000378,Ccm2,4.017304,224.001,1551.9176260638974
ENSMUSG00000000381,Wap,0,0,371.3333333333333
ENSMUSG00000000384,Tbrg4,4.109798,266.001,1801.432090528294
ENSMUSG00000000385,Tmprss2,14.257612,1604.563,3132.3157491650077
ENSMUSG00000000386,Mx1,0.266803,24,2503.66
ENSMUSG00000000392,Fap,1.2661040000000001,101,2220.277461398905
ENSMUSG00000000394,Gcg,0.156504,5,889.202
ENSMUSG00000000399,Ndufa9,26.719472,1159.115,1207.4078741299977
ENSMUSG00000000402,Egfl6,0.136887,12,2439.922
ENSMUSG00000000409,Lck,1.90019,150,2197.098770679774
ENSMUSG00000000411,Tssk3,0.022895,1,1215.65
ENSMUSG00000000416,Cttnbp2,0.20757000000000003,33,4424.915535693983
ENSMUSG00000000420,Galnt1,18.567108,1971.004,2954.599078186005
ENSMUSG00000000435,Myf5,0,0,1774
ENSMUSG00000000439,Mkrn2,1.358725,296.265,6068.82
ENSMUSG00000000440,Pparg,0.966567,67,1929.294072752329
ENSMUSG00000000441,Raf1,5.341914999999999,616.183,3210.465509408892
ENSMUSG00000000486,Septin1,2.18757,121.006,1539.576798110232
ENSMUSG00000000489,Pdgfb,0.664087,91,3813.9228597457864
ENSMUSG00000000530,Acvrl1,2.061576,195.001,2632.646095687474
ENSMUSG00000000531,Tamalin,0.293341,32,3036.219
