gene_id,gene_name,TPM,counts,length
ENSMUSG00000000001,Gnai3,41.441255,2223.04,2240.019
ENSMUSG00000000003,Pbsn,0,0,477.5
ENSMUSG00000000028,Cdc45,1.001273,39,1626.4820015210637
ENSMUSG00000000037,Scml2,0.049103,1,850.406
ENSMUSG00000000049,Apoh,2834.645314,55469.382,817.1312821639208
ENSMUSG00000000056,Narf,18.246807,1610.564,3685.771
ENSMUSG00000000058,Cav2,3.153969,119,1575.5310000000002
ENSMUSG00000000078,Klf6,2.612086,211,3373.1240000000003
ENSMUSG00000000085,Scmh1,4.169369,306.002,3064.7169486610564
ENSMUSG00000000088,Cox5a,306.669143,2344.129,319.1896627172985
ENSMUSG00000000093,Tbx2,0.833743,105,5258.891999999999
ENSMUSG00000000094,Tbx4,0.030317,2,2754.703
ENSMUSG00000000103,Zfy2,0,0,2498
ENSMUSG00000000120,Ngfr,2.0948,183.127,3650.45
ENSMUSG00000000125,Wnt3,0.028364,2,2944.43
ENSMUSG00000000126,Wnt9a,0.257049,20,3249.008
ENSMUSG00000000127,Fer,2.60628,150.043,2403.9777997751585
ENSMUSG00000000131,Xpo6,14.696511000000003,1165.801,3312.432192551415
ENSMUSG00000000134,Tfe3,8.719092999999999,766.001,3668.5555492159565
ENSMUSG00000000142,Axin2,2.801409,208.169,3102.960718644797
ENSMUSG00000000148,Brat1,4.717262,371.256,3286.396136655119
ENSMUSG00000000149,Gna12,40.907543,3528.087,3601.416
ENSMUSG00000000154,Slc22a18,124.12202299999998,3521.9139999999998,1184.8606947447677
ENSMUSG00000000157,Itgb2l,0.391032,11,1174.6713035966368
ENSMUSG00000000159,Igsf5,23.685665,618.669,1090.7118650077166
ENSMUSG00000000167,Pih1d2,0.486137,11,944.8679183933747
ENSMUSG00000000168,Dlat,25.529746,1930.593,3157.7762635429276
ENSMUSG00000000171,Sdhd,222.94806,4020.052,752.948
ENSMUSG00000000182,Fgf23,0,0,1481
ENSMUSG00000000183,Fgf6,0,0,4324
ENSMUSG00000000184,Ccnd2,3.116845,375,5024.043907842706
ENSMUSG00000000194,Gpr107,8.688706,749.048,3599.90695905144
ENSMUSG00000000197,Nalcn,0,0,3296.1428571428573
ENSMUSG00000000202,Btbd17,0,0,1117.857142857143
ENSMUSG00000000204,Slfn4,0.084627,6,2960.587
ENSMUSG00000000214,Th,0,0,935
ENSMUSG00000000215,Ins2,7.297237,34,194.56189089103177
ENSMUSG00000000216,Scnn1g,0.080423,5,2596.129
ENSMUSG00000000223,Drp2,0.012381,1,3372.6660000000006
ENSMUSG00000000244,Tspan32,0.68876,18,1091.2958865178002
ENSMUSG00000000247,Lhx2,1.095434,96,3659.506
ENSMUSG00000000248,Clec2g,0,0,991
ENSMUSG00000000253,Gmpr,0.651907,24,1537.316
ENSMUSG00000000263,Glra1,0,0,1741.6666666666667
ENSMUSG00000000266,Mid2,1.8146639999999998,170.02599999999998,3912.5212130355812
ENSMUSG00000000275,Trim25,13.59952,1637.598,5028.298
ENSMUSG00000000276,Dgke,0.44678,79,7383.633999999999
ENSMUSG00000000278,Scpep1,66.896451,2895,1807.103
